,Field,text,emotions,score
81,comments,No,disapproval,0.907338559627533
82,comments,no,disapproval,0.9473873376846313
83,comments,No,disapproval,0.907338559627533
84,comments,This survey unfortunately does not allow going back to check responses.,neutral,0.8691744804382324
85,comments,It would be helpful for funders to give clear indicators if they change there finding priorities. Please don’t encourage funder to only fund a few select organisation as has be a noticeable pattern. It leaves small but important organisations like ours very vulnerable.,caring,0.5485610961914062
86,comments,non-for-profits are particularly vulnerable organisations and should have assessments to ensure they are receiving adequate support from the government/community,neutral,0.5313072204589844
87,comments,"A supportive, visionary and regulatory aware leadership style is required.",approval,0.8903837203979492
88,comments,The volunteer centre's and Volunteering NZ networking and sharing over this time has been very valuable,approval,0.9686855673789978
89,comments,The questionnaire extensively covered all areas.,neutral,0.589975118637085
90,comments,"Just that our club members were wonderfully diligent, from the moment COVID restrictions were introduced.",admiration,0.9941125512123108
91,comments,No,disapproval,0.907338559627533
92,comments,No,disapproval,0.907338559627533
93,comments,It has been a real good learning curve for us all and to see what is available for students. Domestic students had elements of support and as for our international students it was very difficult obtaining funding support etc.,admiration,0.9340031147003174
94,comments,"Great survey, looking forward to seeing the results.",admiration,0.9725631475448608
95,comments,No.,disapproval,0.8623088002204895
96,comments,There are opportunities in the volunteering space - are we ready to engage!,approval,0.9344589114189148
97,comments,No,disapproval,0.907338559627533
98,comments,Many of our members are aged in their late 80's and 90's and I think have all coped wonderfully well - with family and good neighbourly support.,admiration,0.9009822607040405
99,comments,Look to the future and learn from the past.,optimism,0.9905129075050354
100,comments,"Local government funding, support and partnership has been a vital part of many charitable organisation's income and service provision. With significant cuts to local government expenditure, many charities will struggle to survive without alternative sources of income.",sadness,0.45914945006370544
101,comments,"This is a time to encourage more generosity - of time and money and general kindness. This will be needed to sustain the ""team of 5m"" concept so we can all go forward together through uncertain times. And maybe we can build a fairer, kinder, more sustainable Aotearoa too!",approval,0.8091117739677429
102,comments,We need a central voice advocating for us to government.,approval,0.8893276453018188
103,comments,"We have no debts, and all of our assets have been bought with cash. Our outgoings are virtually related to operations so we can cover them. What we are not seeing is progress.",realization,0.8743568062782288
104,comments,We are fortunate to have reserves but looking forward I fear for charities such as ours,fear,0.987646222114563
105,comments,"Initially I would have liked to see our volunteering crew re-deployed to other positions, but I've come to understand that most volunteers were happy to 'enjoy' their lockdown. It was in the unlocking, that I would have like to see more action more quickly. In any case, it is alright. This is a very special time for many reasons.",joy,0.9516149163246155
106,comments,No,disapproval,0.907338559627533
107,comments,"We really hope the Government will provide some wage subsidy for an organisation like ours - we haven't yet had our income affected, but we're certain it will be in the next 12 months",optimism,0.9906044602394104
108,comments,"We thank God that no matter what, we stand together in prayer and support one another despite this deadly virus COVID-19. Thank you all for all your love and support. We appreciate it.🙏🙏🙏💗💗❤️😇😇👏👏👏👏👏👏",admiration,0.7288809418678284
109,comments,Thanks. I hope you will share the results of this survey and how the information will be used.,gratitude,0.9978106617927551
110,comments,Improved access to disability supports and funding,approval,0.9762775301933289
111,comments,We are impressed by the number of people/organisations who have made contributions like we have.,surprise,0.3074933886528015
112,comments,Community Trust South and its staff do a wonderful job .,admiration,0.9904621243476868
113,comments,Big thanks to our region,gratitude,0.993630588054657
114,comments,There were other external stressors in process before lockdown,neutral,0.998129665851593
115,comments,No,disapproval,0.907338559627533
116,comments,no,disapproval,0.9473873376846313
117,comments,"Groups who have wages to pay, must find it difficult. If we had paid staff we couldn't carry on. Our government funding was withdrawn three years ago, the reason given was that insufficient of our clients were Maori or Pasifika. Fortunately our local funders stepped up and we are very grateful for that.",gratitude,0.9426976442337036
118,comments,How do we not fall back to old ways of operating and continue to hold energy for the change and challenges of doing and thinking differently.,curiosity,0.7725047469139099
119,comments,I think we need to opportunity to serve a wider cross section of our community because we have a new cohort of community need from those who have not previously needed support. Also we need flexibility with our funding so we can use funds for COVID related responses.,approval,0.9874935746192932
120,comments,The government response to COVID 19 infections management and to the financial impact have been phenomenal.,admiration,0.9770268797874451
121,comments,"Community connection as neighbours, strangers, family and friends has been really important and to see people out walking and cycling together and taking time for each other is vital. To care for those who are isolated, under stress, anxious in simple ways walking alongside people is vital and everyone can be involved in some small way.",approval,0.9916583895683289
122,comments,Thank you for the opportunity to respond,gratitude,0.9913697242736816
123,comments,It is very early days - the road ahead is not clear and likely to be full of twists and turns,realization,0.5089718103408813
124,comments,Our group is part of a bigger group and do this does not reflect the overall group issues - it’s mainly our smaller volunteer group - main office pays staff but out in communities it’s mainly volunteers- these are who have been giving their whole lives and now in the risk groups,neutral,0.6240411996841431
125,comments,Thanks for this opportunity to share,gratitude,0.9954198598861694
126,comments,Kia Kaha,neutral,0.7801458239555359
127,comments,I think the country would have found it difficult to have coped so well without our voluntary organisations.,disappointment,0.2656551003456116
128,comments,no,disapproval,0.9473873376846313
129,comments,"Thanks for doing the survey I completed this on behalf of our region's pet club, monthly walk coordinator",gratitude,0.9913076758384705
130,comments,"Let's hope this pandemic is not wasted, and we all in this sector use it to create positive change!",optimism,0.9953296184539795
131,comments,Grateful to be working so purposefully in these unprecedented and changing times.,admiration,0.7706322073936462
132,comments,Great community spirit in NZ and excellent government leadership informed by science - hope it will be focused on the 'slow emergency' of climate change next,admiration,0.8862568140029907
133,comments,Thanks for the opportunity to share and learn together from this remarkable time,gratitude,0.7280009388923645
134,comments,Our community is absolutely amazing. So many organisations really stepped up to the mark and did everything humanly possible to support their local community or constituency. It was our privilege to help to support them with C19-specific funding.,admiration,0.9956450462341309
135,comments,"We hope, since it is a rainy day for operational funding, that we will look at making operational grants easier for small NGOs that cater for a great range of sectors and diversity in this community. There we can excel. We do it on the smell of an oily rag and have no we funding for a few years now - it became difficult.",optimism,0.9707182049751282
136,comments,"I think there should be a collective push for the Government to provide funding to Gaming Trusts to distribute to charities, equal to their average grants. This could be for 6 to 12 months.",approval,0.5263158679008484
137,comments,nil,neutral,0.9881731867790222
138,comments,It is important to work through this as a community,approval,0.5803083777427673
139,comments,I am disappointed that there has been absolutely no recognition of the importance of the volunteer contribution to our economy at this time. They appear to be ignored yet we could not operate without them.,disappointment,0.962906002998352
140,comments,Thank you for your time and support.,gratitude,0.9937739372253418
141,comments,Thanks for taking the time to ask these questions.,gratitude,0.9945406317710876
142,comments,"As a very small organisation, Approx 100 members, we are now looking at where we can access grants and new fundraising ideas",neutral,0.6382439136505127
143,comments,I think we will see flow-on effects as we move out of lockdown and the reality of demoralising job-losses strike the community. At the moment it is all new.,realization,0.5921639204025269
144,comments,No,disapproval,0.907338559627533
145,comments,Government and other support for charities needs to be aimed strategically not just at immediate needs eg are food parcels healthy or will they create habits and health issues in the future. Also I think the government has missed an opportunity to establish social enterprises that in the long term will assist in funding the good work being done,confusion,0.4150027632713318
146,comments,Concern that a number of regional sporting organisations are in difficult positions in the next 6 months,neutral,0.8607661128044128
147,comments,To the higher beings - you must learn to trust communities. We know our own!,realization,0.6159282922744751
148,comments,There is going to need to be on going Government assistance using the $20 billion reserve fund for the provision of essential social services in New Zealand.,neutral,0.9403768181800842
149,comments,funders usually only give for a service of the moment. it is hard to get funding to prepare for major events like this i.e. when the pandemic hit we had no policies or governance around this and basically running around like headless chickens.,neutral,0.9534512162208557
150,comments,"Thank you. Organisations need to have time, money and resourcing to innovate and collaborate. Typically, funding available does not enable this, except for the Working Together Fund.",gratitude,0.9746499061584473
151,comments,No,disapproval,0.907338559627533
152,comments,At this stage it is unsure if we will survive so managing staff Anxiety around that.,nervousness,0.8757825493812561
153,comments,"This feels like it would have been good to answer these questions a number of weeks ago, we have got on in our community and worked on ways to move forward already",approval,0.8390744924545288
154,comments,That the level of homelessness in NZ reduced to Nil so should continue hereafter,neutral,0.8691283464431763
155,comments,No,disapproval,0.907338559627533
156,comments,Committee meetings are so much more efficient online! Much better attendance too. Good way to do things.,admiration,0.9528123736381531
157,comments,This is the view of one person and not all my team.,neutral,0.993075966835022
158,comments,Everyone talks about well-being including me however the resources need to be made readily available and free to those who need it,caring,0.5658137798309326
159,comments,"Leadership, leadership, leadership. Where is it? It's not our council, it's not DIA, it's not CNA - step up or get out the way.",anger,0.7183120250701904
160,comments,"from these questions, I think you are hoping for larger groups - ours is only about 100 members",neutral,0.9755322933197021
161,comments,The uncertainty of the whole COVID situation is very unsettling for all aspects of our organization. It's hard to insist on the level of involvement needed to sustain our project when people are struggling. This is what worries me for the future.,disappointment,0.8040874600410461
162,comments,"Without the Government's speed in providing financial support for workers, we would have had to move to restructure almost immediately and with such a small staff base that could have meant winding-up the organisation. We are certainly not out of the woods yet and we face an uncertain roller-coaster ride between now and the end of the 2020/2021 financial year. Also, it would be great to share the results of this survey with our Governance and Local Board so if possible, please email us a set at completion.",fear,0.46111974120140076
163,comments,-,neutral,0.9525675773620605
164,comments,Many questions didn't relate to our gardens but it was a huge blow not being able to access them in level 4,disappointment,0.6118656992912292
165,comments,We all need to slow our lives down and enjoy life more.,joy,0.9467745423316956
166,comments,The voluntary sector needs serious financial support.,desire,0.36795857548713684
167,comments,We just need to start rehearsals for shows to put on for our community.,approval,0.7927636504173279
168,comments,Its tough working in isolation.,disappointment,0.9350762367248535
169,comments,"We've had strong local leadership but a lack of direction from Civil Defence early on and now a lack of clarity about the long term recovery plan from government. Our two councils picked up the pace at very different levels which was frustrating at the outset - one had very strong leadership and a clear direction and the other took a while to get their plan together. Our involvement with Volunteering New Zealand and the Volunteer Centre network has been extremely valuable. The leadership, advice and sharing of information from them in twice weekly zooms has been extremely beneficial to the volunteer centres and strengthened our relationships not only now but going forward into the future. The opportunity to meet up so regularly I think benefited centres from all regions and of all sizes - with smaller centres feeling more supported and everyone having an opportunity to share resources, issues, learning and solve problems. Thanks to them and their team.",gratitude,0.4924493730068207
170,comments,History will show who survives and who doesn't. As a history society who collects and maintains the history as it happens we need to keep going or it will be forgotten. We need financial support and advice on how to do this.,approval,0.8183521628379822
171,comments,We may not have our annual show this year because of time restraints,neutral,0.45795053243637085
172,comments,Organisations that have had reasonable IT resources have adapted more easily. Government has overlooked the sector when comes to relief packages we need to advocate better so this doesn't continue,approval,0.8850154280662537
173,comments,We are being left hanging by our Council with no guarantee of funding or even a lease to occupy the building come 1st July 2020. Whole of government information has been clear and concise and feel that moving between levels has been handled really well. We just have to wait out the next 6 weeks or so to see where we stand and then start making some hard strategic and operational decisions.,approval,0.40194186568260193
174,comments,No,disapproval,0.907338559627533
175,comments,"If we had certainty around funding, I would say that COVID-19 has been the best thing that has ever happened to our organisation. Lockdown forced innovation upon a very change-resistant team and those who most resisted change in the past were those who drove innovation. However, innovations are no use if we cannot secure funding for our operational costs & wages in the coming months. We already operate on the ""smell of an oily rag"" so are unable to trim or adapt any further.",realization,0.8341212272644043
176,comments,grant application support is really important. even working out where funding pots are,caring,0.470613956451416
177,comments,"Assistance for small organisations like us as shared through this survey would he immensely helpful, thank you.",gratitude,0.9973233342170715
178,comments,"We have financial reserves so will survive, but other organisations in the sector may not have sufficient reserves.",neutral,0.3509511947631836
179,comments,Government wage subsidies were not able to be accessed as we did not have a great enough drop in funding or services. Emergency relief funding didn't seem to take this into account for charitable organisations who often have an increase in services and staff.,neutral,0.8614453077316284
180,comments,no,disapproval,0.9473873376846313
181,comments,"We must learn and move ahead from this experience, not settle back into old comfortable ways.",approval,0.7034388780593872
182,comments,"As we provide support and advocacy for government and employment we believe our services will definitely increase as more people lose their jobs and will have to seek assistance from WINZ and their health, including mental health will be hugely affected.",caring,0.7604901790618896
183,comments,Keep being positive and explore new ways to keep our organization strong.,caring,0.4418414235115051
184,comments,Need to understand and respect Tikanga and Rangatiratanga on the same level of mainstream operators Acceptance that Tikanga can be safe and should be recognised not just enforcing mainstream approach,realization,0.6396588683128357
185,comments,"WE only have one part time employee who is actually on contract, not wages, so the employee actually applied for the wages subsidy herself which took the financial pressure off her and off the organisation. Unbelievably a very experienced marketing expert has been assisting us to change to promote largely through social media and to help create a new COVID-response marketing video and help plan the marketing collateral as we start to move through the recovery phase.",surprise,0.9926872253417969
186,comments,A move towards community hubs would be a great way to assist the variety of community organisations to meet the future needs of the community we serve both in a financial sense and also in a collaborative approach.,approval,0.9740146994590759
187,comments,There needs to be a coordinated approach to ALL volunteer organisation that have been working in these areas already as there were many overnight organisation born yet we were under-utilised in some areas of our normal operations. Safety and well-being of our communities is business as usual for our organisation,approval,0.6390412449836731
188,comments,"Our whānau really enjoyed the opportunity to engage with their rangatahi at home in most cases. We were concerned by the number of agencies who it seemed felt the need to use the Lockdown to enter into a helping competition and also in their haste to ""help"" actually started creating a service dependency amongst whānau who had up to that point been working well on creating their own future and taking care of themselves.",joy,0.9506876468658447
189,comments,Awesome that Maori providers and communities took the initiatives they did to protect the vulnerable in our rural communities that were endorsed and supported by the government,admiration,0.9944688081741333
190,comments,Maintaining communication links with older volunteers has been difficult. This has been one area that we feel we could improve especially as older volunteers may not have access or knowledge of how to use IT,realization,0.9344930052757263
191,comments,We are very passionate about mental health and have lived experience. We would like to expand as there’s no peer support there.,caring,0.5588028430938721
192,comments,Funding pathways to enable supporting those clients who fall through the gaps Guidance on the business side of having a business,neutral,0.8695605397224426
193,comments,Thank you for the opportunity and consulting!,gratitude,0.992335855960846
194,comments,It's been hard for Maori in rural areas - there's no public transport and many whanau are going without.,disappointment,0.48044252395629883
195,comments,The overall resilience of people during this time was stunning. Our service was under significant pressure to met the emotional & psychological needs of whanau during this time while attending to their own and their whanau's needs. We are wondering how we can get them a break during the next few months because they certainly deserve it.,surprise,0.9750437140464783
196,comments,no,disapproval,0.9473873376846313
197,comments,"The NFP sector is agile and flexible, quickly achieving positive results on the ground. The modus operandi of Civil Defence is to push as much onto NFP organisations as possible in the name of ""building community resilience"". If they really want to build community resilience this needs to be commenced now and undertaken in a long term strategic manner.",approval,0.9552826285362244
198,comments,thanks for asking,gratitude,0.9965131878852844
199,comments,I actually enjoyed the peace and quiet of lockdown. I am appreciative and so proud of our MoH and government. Thank you for keeping us alive,admiration,0.6563850045204163
200,comments,"Interpersonal relationships provide opportunities for learning and sharing ideas in our sport, and this has been missing, so we hope new participants haven't been discouraged from our sport.",optimism,0.9279212951660156
201,comments,I think looking back and forward there are many services and voluntary works done by the community for the community that should be automatically funded. There are so many gaps in the social fabric where people are slipping through. That it seems easier at times just to get out there and plug the gaps and then work on models and funding and everything else later on when there is a break in the normal like the pandemic lockdown to really have a good rethink.,approval,0.7685166001319885
202,comments,Thanks for the opportunity,gratitude,0.9949193596839905
203,comments,There has been no support for groups who do not have employees or tax. Many charities have contractors and the rules have not been clear.,disapproval,0.9676534533500671
204,comments,Thanks for the work you do,gratitude,0.9841700792312622
205,comments,I would love to hope that we can rethink our normal and truly change our behaviour in order to achieve what we realised we valued at the start. Collective working being part of that. Focus on real life goals not monetary ones another.,love,0.8600350618362427
206,comments,Though it was necessary to adopt COVID-19 measures the trickle-down effect for already lean mean volunteer groups is a really negative experience in that it is already hard enough to keep volunteers focused without added financial pressure hindering your work.,disapproval,0.46695607900619507
207,comments,No,disapproval,0.907338559627533
208,comments,"No, thank you.",gratitude,0.9979472756385803
209,comments,We have survived unscathed.,sadness,0.43689727783203125
210,comments,no,disapproval,0.9473873376846313
211,comments,no,disapproval,0.9473873376846313
212,comments,In the medium term community trusts and gambling venues will have quite a bit less funding to distribute,approval,0.6138749122619629
213,comments,"Help - arts is CRUCIAL for well-being, social cohesion etc and yet is is not the PRIORITY for community funding for council etc - it needs to be!",neutral,0.29817038774490356
214,comments,organisations must adopt a shared services model and approach to their business,approval,0.9580976963043213
215,comments,The community sector is in desperate need of rationalization. Increase in governance and leadership capability is also critical.,approval,0.7990201115608215
216,comments,40 volunteers in this group,neutral,0.9947754144668579
217,comments,thank you for being awesome!,admiration,0.9364612102508545
218,comments,No,disapproval,0.907338559627533
219,comments,There has been far too much talk and far too little do. Governmental funding to train people to use a technology that they must use to interact with government has been non existent.,neutral,0.9920952916145325
220,comments,Thank goodness we don't live in the UK or USA!,relief,0.9328998327255249
221,comments,No,disapproval,0.907338559627533
222,comments,The collaborative efforts of our sector and Government have made a real difference to our organisation's ability to keep operating. The Government's very early grant to our sector’s crisis organisations was profoundly reassuring. The leadership of our organisation was amazing for our sector as we all grappled with our 'new normal'. Māori organisations and Iwi also contributed amazingly to NZ's well-being and safety.,admiration,0.9957614541053772
223,comments,Stop throwing funding at bottom of the cliff projects. Money needs to be spent on empowering people to do it themselves with pride.,anger,0.588445246219635
224,comments,"The organisation wasn't prepared for this situation no Pandemic Plan, Business Continuity Plan etc. If the staff hadn't stepped up and utilised personal IT etc to work from home the business would not have functioned.",realization,0.8548815250396729
225,comments,We all need to learn from this Pandemic. In the rush to get open again we do need space to collectively reflect. There are many at risk people and some community organisations feeling disconnected even now because they haven't been included in pre pandemic emergency plans.,approval,0.6489337086677551
226,comments,"I'm so tired, and struggling to continue some days with the energy to continue with this work as I feel like it's just me hitting my head against a wall so much of the day. It's super frustrating. In my last ""role"", my income was $150,000 a year, now, we struggling to get funding for what we do let alone pay us for organising it. The change in support/belief from the private sector to non profit is mind blowing and frustrating.",anger,0.6156120896339417
227,comments,Government departments should be more transparent on what is funded and by whom,approval,0.9539598822593689
228,comments,"With funding I sometimes feel that it would be good to be able to include a list of things that we need funded and a cost involved and that way if the funding application is not successful, but the organisation is worthy - then there could be something on that list that fits the funding criteria and amount. For example sometimes we just need a chain saw or something in-expensive funded, but we apply for the larger projects because the funding applications are involved processes.",approval,0.5995547771453857
229,comments,People talk about the new normal but this needs to be carefully incorporated into pre-COVID existence otherwise silver lining experiences will be lost.,realization,0.95256108045578
230,comments,Mihi aroha ki te ngakau tautoko o tenei kaupapa,neutral,0.9930944442749023
231,comments,Strengthened the desire to get clarity re strategy and risks,approval,0.9540995955467224
232,comments,We are a small national specialised Charity responding to the actual needs of people with specific health need.,approval,0.5257773995399475
233,comments,No.,disapproval,0.8623088002204895
234,comments,"The stresses on our rural industry are not so much directly because of COVID, but more due to the long term build up of stresses caused by the way COVID has affected our support industries, which has in turn placed pressure back on the rural sector by way of reduced service delivery.",neutral,0.9833659529685974
235,comments,We appreciate the ongoing support of our funders,admiration,0.9687306880950928
236,comments,We have the ability to do great things for the community if only we had the funding. COVID has been hard financially and has used up all our reserves. so we are working hard to cope with that.,approval,0.7219094634056091
237,comments,Many of the trusts have redeployed funding to COVID response and support. This has meant that community and voluntary sector groups outside the social sector supporting COVID response will have a harder time gaining funds or will be excluded from funds.,realization,0.9377943277359009
238,comments,We do need support to attract more volunteers and engagement for better service delivery.,approval,0.487948477268219
239,comments,"Generosity and inspirational leadership of Maori communities. Breadth of contribution from the 114,000 C&V Sector organisations - only some of whom are social service providers and only 10% of whom have any paid staff",admiration,0.9821175932884216
240,comments,"Our organisation which gives grants to performing artists and arts organisations is in a ""holding"" phase until theatres, venues and borders can open.",neutral,0.9060462117195129
241,comments,No,disapproval,0.907338559627533
242,comments,COVID has been a real eye opener for us and a real shot in the arm as far as funding and food donations go,realization,0.8684350848197937
243,comments,Yes.... but it is just a rant on how neo-liberal economic structures have failed everybody!,neutral,0.970533013343811
244,comments,don't ever lock us down again. What sort of democracy locks down the healthy. Isolate the vulnerable and keep the economy going.,neutral,0.9954159259796143
245,comments,Exciting opportunities following COVID for a renewed vision of real supportive fabric and frameworks to lead us towards a brighter future,excitement,0.8833634257316589
246,comments,no,disapproval,0.9473873376846313
247,comments,Closing the borders is a drastic way to managing the virus situation and that many people's livelihoods will be impacted by this decision for many years.,realization,0.7038701772689819
248,comments,A good opportunity to stop and re-evaluate,admiration,0.7232112884521484
249,comments,"For staff and management the fear of contracting COVID 19 and inadvertently passing it on to the people we support, with disastrous consequences, is something that is going to be hard to overcome. But the risk is a return to very institutionalized living for our service users if we don't find a way to overcome it. We are relying on others in the community to help keep our communities COVID free so that vulnerable people can have a normal life like everyone else.",fear,0.5175644755363464
250,comments,From taking calls from all over the country I found the issues were similar,realization,0.765149712562561
251,comments,A better approach to the bubble system,neutral,0.6910456418991089
252,comments,"There is huge momentum for change so we can address inequality, environment, and climate change in our recovery, while also investing in community-led solutions.",approval,0.9848912358283997
253,comments,No thanks,neutral,0.4921393096446991
254,comments,"Arts and culture organisations take decades to build but can be destroyed in a matter of months. If they are supported through these times of uncertainty they will flourish in the years to come. If they are treated as a ""nice to have"" and ignored over the next year than they will disappear and take many years to rebuild.",realization,0.4067932069301605
255,comments,Our older clients need IT training!,neutral,0.9954798221588135
256,comments,"The majority of our volunteers are over 65. While we haven't had too many pulling back as yet, we won't have that tested until we resume our activities in 2021. I'm concerned that a number may have residual concerns about volunteering at massed gatherings and that we could see considerable drop-off.",nervousness,0.37967759370803833
257,comments,To have diversified funding channels - not to rely on events as a large percentage of your revenue.,neutral,0.9396073818206787
258,comments,We do feel that the way we are funded and no long term strategy does not help us meet our demands with confidence and a feeling our client group and we are not valued.,disapproval,0.3475331664085388
259,comments,HELP!,neutral,0.8870874047279358
260,comments,"not for profits continue to struggle everywhere, the required paperwork, H&S requirements, continues to be a burden and funding not easy to get to employ suitable people in these roles. If funding for operations was easier to obtain it would lesson the burden on our organisation 10 fold.",realization,0.9776862859725952
261,comments,"Thank you for all the collating of lessons learnt and responses etc, which will hopefully provide some future guidance for people",gratitude,0.998230516910553
262,comments,Good survey questions.,admiration,0.8289707899093628
263,comments,It would be great if the government can appoint the organization or government agency where it can provide support to equip and up-skill former refugee community organisation at one place and where it can access resources of grant and coaching support.,excitement,0.6199701428413391
264,comments,"Collaboration between neighbouring groups is the way forward, merging of agencies is essential as individually some do not perform very well.",approval,0.7417652606964111
265,comments,"Funding opportunities are minimal, so you end up fighting for the small amounts with other trusts and that limits collaborative opportunities and makes it harder to reach wider conservation goals.",disapproval,0.945917546749115
266,comments,No,disapproval,0.907338559627533
267,comments,Government needs to move toward capability funding for small Pacific providers who have a proven track record and can engage with its community. There is not enough of us. The last thing we want is for the wrong providers or mainstream providers having access to the budget for Pacific and can’t engage with our communities.,anger,0.5643243193626404
268,comments,It is interesting to see what structures are best able to survive a major crisis. The bigger you are can mean the harder you fall,curiosity,0.2780786156654358
269,comments,"We are very grateful for the wage subsidy , and business loan. Also for the regular COVID bulletins from various government departments. We feel very supported so far in the face of the challenges.",gratitude,0.9872875213623047
270,comments,Staff who have helped co-ordinate the effort to maintain services throughout lockdown are tired. They are emotionally drained at supporting their volunteer teams of 25 - 50 people remotely and their capabilities are stretched through working long hours with little day-to-day contact with their professional peers.,neutral,0.9300883412361145
271,comments,We count ourselves very lucky.,joy,0.4630654752254486
272,comments,"We feel that the support from our community, business community and community funders will be crucial moving forward.",approval,0.9753520488739014
273,comments,Churches and charities and faith based organizations are a big part of the glue that holds a civil society together. Government. policies should not make things difficult for Churches to operate freely.,neutral,0.9044368267059326
274,comments,no,disapproval,0.9473873376846313
275,comments,"Many thanks for this survey. Our expectation is that large numbers of charities will be falling over within the year, and absolutely nothing seems to be getting done about it. This speaks to the social fabric of NZ and they will be hugely missed when they're gone, and impossible to replace. It's a tragedy waiting to happen.",gratitude,0.9897409677505493
276,comments,"Volunteers of all sorts in any community need better financial support in order to be effective. Worrying about money or the lack of detracts from what volunteers are trying to achieve. They don't ask for personal financial reward, just sufficient to enable them to make a difference.",optimism,0.41065871715545654
277,comments,"No, thank you for asking/survey",gratitude,0.9953676462173462
278,comments,I am disappointed in the lack of leadership shown by the governing body. There effort was towards representative teams and not the local sports clubs.,disappointment,0.9534063935279846
279,comments,The zoom meetings with others in our centres was invaluable making me feel it wasn't such an autonomous role but a sharing and resourceful opportunity.,approval,0.8995704650878906
280,comments,The government have been awesome with crisis response and ongoing support.,admiration,0.995061457157135
281,comments,The majority of funding in New Zealand goes towards large organizations. We're a small Charitable Trust doing a great job in our community and realistically it's a full time job even applying for funding with 0 results! It sucks!,admiration,0.9653477072715759
282,comments,Great idea for you 4 organisations to work together on this - I hope you'll be able to lead lots more collaborative efforts that can bring the voice of the sector to important places of influence!,admiration,0.930286169052124
283,comments,This has been an opportunity to work differently. Improving access for patients and working in the community collegiality.,approval,0.994519054889679
284,comments,There is potency when the community orgs respond together and don't work against each other.,neutral,0.9421274662017822
285,comments,No,disapproval,0.907338559627533
286,comments,That we need to be open to other pandemics taking place,approval,0.9349011182785034
287,comments,"Have a Pandemic Plan and regularly review and update it. Be able to contact all your people, and be contactable yourself. Ensure your people know what is happening with regards to them, keep them informed.",neutral,0.7595041394233704
288,comments,"We have valued the government grant opportunities from MSD, Ministry for Women, Whoa Ora Whit Ora and Like Minds Like Mine. We were successful with our MSD application and are hopefully waiting a positive outcome from the others. We have also appreciated our other grant funders extending accountability reporting and spending time frames.",optimism,0.8741014003753662
289,comments,This crisis has highlighted the flawed system we work under - where essential services and programmes are delivered by charities - and how vulnerable we are to economic forces that are out of our control,sadness,0.6408225893974304
290,comments,Zoom meetings have been a good way to keep in touch and to hold meetings.,approval,0.9024217128753662
291,comments,Just to re-emphasize the previous comment,neutral,0.9804530143737793
292,comments,Organisations that have been prudent managers of their finances should be acknowledged for this and also be provided with the same levels of funding as those who have not. Supporting good management and supporting strategic direction e.g. extra staff which will not be achieved due to the impact of COVID-19. Important to also support success.,realization,0.5054610371589661
293,comments,Thank you for running this survey and for your leadership in the sector,admiration,0.5395210981369019
294,comments,We desperately need an umbrella organisation to run funding applications and reporting and all the admin tasks required for a volunteer organisation so people can get on with the work.,desire,0.988032341003418
295,comments,What an amazing job people do at the front lines of supporting families and communities.,admiration,0.9932605624198914
296,comments,"Shouldn't have protests, gay parade, Marathon, beach gatherings, etc during Level 2.",neutral,0.9327440857887268
297,comments,We look forward to reaching out to our volunteers when we are back up & running again.,approval,0.5191991925239563
298,comments,thank you for putting this survey together,gratitude,0.9910422563552856
299,comments,It is good to get at least a little help from the government to be able to remain afloat at least for a while.,approval,0.8962586522102356
300,comments,Data is so important to help evidence based decision making and this survey will definitely help.,approval,0.7767041325569153
301,comments,Great to be back to normal.,relief,0.31809741258621216
302,comments,"We have noticed that volunteer numbers have dropped over the last year as our community faces different challenges, COVID-19 being just the latest. Volunteering is rewarding and valuable work but sometimes it is an option that is open only to those who have secure incomes and free time. Too often, the same people are taking the volunteering load within communities and volunteer burnout and retention is a problem.",realization,0.9946008920669556
303,comments,"Thank you for your support in the past, it is much appreciated.",admiration,0.9120113849639893
304,comments,I feel I have hit a brick wall with some of the information available to charities regarding COVID-19. It is very focused on business that have lost a tangible income and it is very difficult to show how much funding you will lose.,disappointment,0.8519567251205444
305,comments,its incredibly hard for small organisations to be able to fund ourselves when we rely on volunteers to do everything. Our services are recognised by the health sector as essential but we can't get assured funding to meet the level of need we are experiencing despite putting a good well planned case for support forward.,disapproval,0.4986495077610016
306,comments,I have spoken to other managers around NZ from our organisation and they were amazed at the community wrap around that happened through COVID 19 in our region,surprise,0.9777044057846069
307,comments,It has been amazing to see organisations in our area collaborating extremely well during this time.,admiration,0.9793490171432495
308,comments,"The world and our government in particular has shown it can take unprecedented steps to force change. What other unprecedented steps might be taken to address a whole range of MUCH MORE important issues than COVID. State of the nations well-being, over population, environmental degradation.",realization,0.9276725649833679
309,comments,Funding for community groups needs to be for longer periods of time = groups can confidently plan ahead - and not so much time is wasted on funding applications,approval,0.6008495688438416
310,comments,Would really really like to see a collaborative joined up approach between organisations.,desire,0.558778703212738
311,comments,No,disapproval,0.907338559627533
312,comments,The COVID 19 lockdown has enabled some people to gain insights of how to be more creative because of the change in routines.,approval,0.8171491622924805
313,comments,There was feedback from the disabled community that their input wasn't widely sought or considered highly enough throughout this pandemic. How do we help amplify the voices of those who could be most affected in times like this?,neutral,0.5506619215011597
