,Field,text,emotions,score
179,Can you tell us a short story about your experiences,"Apart from needing to close our community cottage during lockdown, we have not experienced any impacts",approval,0.5617473125457764
180,Can you tell us a short story about your experiences,"We have not really had a particularly negative experience; in our organization we had our own little bubbles which allowed us to continue to deliver a service. This gave the volunteers a purpose each day rather than being stuck at home. However, our manager did experience stress during the lockdown as they tried to liaise with local civil defence and other originations and encountered disorganization and poor emergency planning.",approval,0.40292903780937195
181,Can you tell us a short story about your experiences,"The Filipino community has been resilient through the pandemic. There were a number that have lost their jobs, but the community has come together to assist them with basic necessities and found jobs for them.",approval,0.5987797379493713
182,Can you tell us a short story about your experiences,"We are in our 4th year of the TEC government funded Numeracy and Literacy wellbeing program for staff which has given us a huge advantage into how our staff are feeling pre-& post covid and the challenges that face. Our program has delivered positive measurable results. We are also very proud that we were able to retain and pay all our staff a full salary during covid, in thanks mainly to the wage subsidy scheme which in our case was 100% used appropriately.",admiration,0.814867377281189
183,Can you tell us a short story about your experiences,Higher anxiety generally.,nervousness,0.9664716720581055
184,Can you tell us a short story about your experiences,Covid19 has demonstrated to us the power of relationships. Especially for our older volunteers they thrive on the friendships and social interaction they get through volunteering for us. While our staff morale was severely affected in 2020 since 1 January 2021 staff morale has increased remarkably and we are very confident about the future. ,optimism,0.9888876080513
185,Can you tell us a short story about your experiences,"The team have definitely experienced higher levels of stress and anxiety - and given that we are a well-resourced organisation where people have job security this is really saying something. I can't imagine what the stress levels would be like for other 'for purpose' organisations who are grappling with increased demand for services, lack of funding etc. ",disappointment,0.35070157051086426
186,Can you tell us a short story about your experiences,We have found that whānau are very grateful for any help we have been able to give. This has translated into more volunteers interested in helping us help others.,gratitude,0.9776903986930847
187,Can you tell us a short story about your experiences,"Those that had to work to ensure others were able to retain their jobs and to keep them paid throughout are still feeling pretty tired and a bit worn out as they haven't had ""a paid holiday"" like the others who could not work from home and who were paid between 80 and 100% of their normal wage.",neutral,0.9493503570556641
188,Can you tell us a short story about your experiences,"I resigned during this period as it was too exhausting and hard to try to reboot what we had built up and others arrived who had different goals, I guess. They weren't really wanting to look at the impact Covid had made and how to build a new strategy.",disappointment,0.9220799803733826
189,Can you tell us a short story about your experiences,Pulling together and communication vital. ,approval,0.81552654504776
190,Can you tell us a short story about your experiences,Being a close-knit organisation from the very start helped us band together and form a contingency plan on short notice when NZ went into lockdown. This enabled us to swiftly create teams that could operate independently during lockdown and ensure our service was not interrupted. ,approval,0.7941977381706238
191,Can you tell us a short story about your experiences,"As a community centre we have been faced with a significant decline in revenue due to lockdown and alert levels. This has impacted particularly on our ECE with families leaving/not returning and taking their children out of care. This has shown there isn't much slack in the system and as we don't have reserves to fall back on, there is a very real risk the organisation may fold.",sadness,0.5658232569694519
192,Can you tell us a short story about your experiences,"Our Organisation has had an Autocratic leader who burnt out due to not sharing jobs with other members of an elected committee. A new committee was elected but all the work fell on one person to hold the Organisation together. However strong leadership skills from that person, are being utilised to bring about a shared workload strategy. ",neutral,0.7270210981369019
193,Can you tell us a short story about your experiences,"As manager, like many others, I put my staff and volunteers needs first. I now have 6 weeks leave and 4 weeks sick pay owing. I still cannot take a long break, as people are still nervous, and stress in the work place is high due to the increased work load. When I take a long weekend, I come back to panic mode - 'Mums away, what do we do' mode. I struggle to teach them it’s okay now.",approval,0.4507828950881958
194,Can you tell us a short story about your experiences,People were burnt out at end of 2020 tired and more defensive. They looked forward to holidays and easing into 2021. The reality they hit the ground running and it hasn't stopped. They are now as tired as they would be at the end of the year. There is more tension in work place relationships,realization,0.8681191205978394
195,Can you tell us a short story about your experiences,"We adjusted to the changing circumstances, more on line events, zoom etc",realization,0.7065991759300232
196,Can you tell us a short story about your experiences,Both our hostel and meals services are essential services with combined client base of 170. At times it was hard to make our clients understand how important it is that everyone takes responsibility for keeping themselves and others as safe as possible.,realization,0.7346093058586121
197,Can you tell us a short story about your experiences,"With our very part time staff working from home and most work done online anyway, there was not much change for us. And being a membership network organisation, we do not offer services or work with individuals.",disapproval,0.7436010837554932
198,Can you tell us a short story about your experiences,"The constant worry of finances- great to have received a grant to help but money had a deadline to be spent with no support after 30th June - like pandemic had miraculously disappeared. The impacts of pandemic are 2-3 years for most not-for-profit groups and whilst we are aware the govt can't print money forever, the crunch time is this next 18 months, almost as bad as previous 12 months. Don't mean to sound like a whing but small organisations are closer to the wall than many realise and this impacts hugely on community wellbeing.",realization,0.9949585795402527
199,Can you tell us a short story about your experiences,I think lot of people and staff were stressed by the pandemic as there was uncertainty everywhere regarding whether the disease will spread & the effect which it will bring their families well as the community. It is like working with an additional burden.,confusion,0.8758948445320129
200,Can you tell us a short story about your experiences,"During last year my workload went through the roof as did stress levels. Consequently, I have developed a heart condition. Stress and workload have since reduced.",neutral,0.9076991677284241
201,Can you tell us a short story about your experiences,God created humans to be relational. To work from home therefore reduces that relational component of our make up so working from home especially for the type of service we provide will not be effective but will affect mental well-being ,sadness,0.3662029504776001
202,Can you tell us a short story about your experiences,"Due to the commitment and support of our organisation as an employer, staff have been protected personally from the worst of the pandemic. However, the stress of working with our members over this period has been very high amongst all our staff due to some very bad employers, especially around the supply of PPE and paying workers the bare minimum. Even with all the Government did, a number of our members suffered great financial hardship and a loss of leave. This was really hard for us to deal with on a daily basis. Post-covid has seen some of these employers make massive profits but refuse to return the leave they have stolen off these workers. ",disapproval,0.5227345824241638
203,Can you tell us a short story about your experiences,"It was hardest on individuals who lived in flatting arrangements or who had unreliable IT or internet at home. Good that we had EA Services, which were used",approval,0.8060426712036133
204,Can you tell us a short story about your experiences,"We are not a village of 5 million ... A village needs to be local with voice and resource and respect ... The tiredness and frustration of the past 18 months is about the white washing , the green washing .... Without a willingness to change a broken system.",disapproval,0.7679109573364258
0,Is there anything else you would like to share with us or comment on,"Under funding of community services is endemic. There is no slack in the system and NZer’s attitude of provision of service on the ""smell of an oily rag"" has shown when a global event like Covid hits, it hits hard and there is a limit to how quickly or effectively our organisations can pivot as we are service-based not production facilities and did not have a lot of money in the first instance. Expecting volunteer Governance to have the necessary skills to be able to lead in these sorts of emergencies is folly. The mental strain is huge and the amount of work just to keep our heads afloat is leading to burnout and depression and a loss of staff who are looking for job security. Money is the panacea but access to it is extremely limited.",disapproval,0.9141507148742676
1,Is there anything else you would like to share with us or comment on,A reflective seminar might be useful for organisations to share some of their experiences in response to Covid-19. Thanks for the opportunity. Regards ,gratitude,0.9817859530448914
2,Is there anything else you would like to share with us or comment on,We have noticed that our volunteers tend to have more mental health issues than previously. Most are beneficiaries and seem to be really struggling in the covid environment. ,realization,0.9930534958839417
3,Is there anything else you would like to share with us or comment on,"I believe it is a concern that the government relies so much on the volunteer sector in general as it is becoming increasingly harder to find and maintain volunteers who can commit to hours and long-term volunteering. Many of our volunteers are people who are on benefits and are pressured to find paid work while on Job Seekers. We train people up and then often lose them to paid work. Also, many small, local, community-based organisations who provide essential services, struggle for recognition and continued funding, especially to pay staff. ",approval,0.39017343521118164
4,Is there anything else you would like to share with us or comment on,"This is confidential information. Please do not use share information here without manager of Soup Kitchen permission. In other words, you can use information provided in a statistical manner but not directly attributing any information to the soup Kitchen by name.",disapproval,0.5337973237037659
5,Is there anything else you would like to share with us or comment on,.,neutral,0.9906360507011414
6,Is there anything else you would like to share with us or comment on,Covid is what it is but it is also important for small businesses to be supported and to keep their place in society as an important niche that is very helpful and required. ,approval,0.9689818024635315
7,Is there anything else you would like to share with us or comment on,Some of the data collecting and information gathering is a barrier for most whanau who need help,neutral,0.9728306531906128
8,Is there anything else you would like to share with us or comment on,"Under-resourcing in voluntary sector, often difficult to access funding, too many hoops to jump through",disappointment,0.2895905077457428
9,Is there anything else you would like to share with us or comment on,Other continuing support needed- Te Tiriti education and Te Reo. Support for developing fit-for-purpose relationships with Mana whenua and Māori Responsiveness plans,desire,0.8158551454544067
10,Is there anything else you would like to share with us or comment on,We take the hard to reach and hard to place cohort and have had no financial assistance from any govt agency. We are very successful with our bailees whom otherwise would sit in remand with nowhere else to go. We work with the whole whanau for wellness for our guys and our service delivery is designed to assist right through to sentencing. Every case has different issues and we roadmap these people to wellness.,desire,0.3727695643901825
11,Is there anything else you would like to share with us or comment on,"Community and voluntary is far wider than charities as currently defined. It would be helpful if the two groups were separated by less of a ""gap""",desire,0.5366666316986084
12,Is there anything else you would like to share with us or comment on,It is hard to find the many grant/funding opportunities,neutral,0.5102910399436951
13,Is there anything else you would like to share with us or comment on,"We have noticed what looks a bit like a general exhaustion around here - we think maybe caused it looks like by catch-up overload. People trying to catch up on the lost time, the work, from last year. Including we suspect but don't have definitive information on, the people within some of the institutions we deal with e.g., local govt and schools. Mid-winter we have had a number of natural crises to deal with. Feeling a bit cold and water logged down here! But still worried about the dry to come. This may also be part of the explanation for what is looking like a type of fatigue in many. ",realization,0.8733891844749451
14,Is there anything else you would like to share with us or comment on,"As an organisation, I feel we have been pretty lucky, and generally speaking, the impact of Covid 19 has resulted in positive change and improvements to our organisation. However, in saying that, without the Covid 19 wage subsidy, I seriously doubt whether we would have survived 2020, and we are immensely grateful for the government response and promotion of kindness and care that they rolled out. Thank you. ",gratitude,0.9855473041534424
15,Is there anything else you would like to share with us or comment on,"Covid funding included, this significant heritage conservation project, like similar projects, is handicapped by being outside the rules of funding and controlling bodies. ",neutral,0.5375484824180603
16,Is there anything else you would like to share with us or comment on,"I believe that transparency in the sector is key, yes COVID had an impact on our sector, but did it have equal impact? Some orgs have a complex layer of need, that they won't have the capacity to fill out these surveys or navigate the funding game. Others will do this well. I.e., How is current funding distributed in our sector? Some of this info will be very useful, and if done regularly it would already paint a clear picture as to who might be struggling vs who is doing ok vs who is doing really well.",approval,0.7814579010009766
17,Is there anything else you would like to share with us or comment on,We have started planning a community wellbeing plan but it is in the draft stage. Being honest COVID took away contact and that is what we are striving to do -reconnect. ,approval,0.848293662071228
18,Is there anything else you would like to share with us or comment on,Resilience is the key. ,neutral,0.9765987396240234
19,Is there anything else you would like to share with us or comment on,"I think it is important that we do not forget the lessons we have learnt from COVID-19 response and not slip back into old ways of working. The key was the openness and trust formed between community, NGOs and Government. Everyone was on the same page, responding to immediate needs in the community. There were less barriers to funding, recognition of local knowledge and the importance of our volunteer community. ",approval,0.947246253490448
20,Is there anything else you would like to share with us or comment on,"We have grown significantly during the pandemic, which has introduced a number of expected issues.",surprise,0.39230766892433167
21,Is there anything else you would like to share with us or comment on,"We have come through quite well, have lost a few older volunteers who don't want to take the risk but apart from that we are lucky to live in NZ",approval,0.8651161193847656
22,Is there anything else you would like to share with us or comment on,"We have seen as an organisation that out of adversity people have changed and grown in ways that we had not envisaged prior to the pandemic. We were hopeful of the positive changes, but not to the extent we imagined for people and in the ways that we thought it would happen. 'Never say never"" has a completely 'deeper' meaning for our staff....even more than it has ever done before. ",optimism,0.8154693841934204
23,Is there anything else you would like to share with us or comment on,"We have been fortunate that a new funder came on board with a 2-year grant, without this we would have been in trouble. Next year with be alright, but there will be more challenges ahead as we will need to secure new funding again. ",optimism,0.8325267434120178
24,Is there anything else you would like to share with us or comment on,"Suspect that with Covid money coming to an end this year that results may be slightly skewed from this survey. In some areas there is way more money floating now e.g., Food security, community resilience/response......that might not be there next year. Important to ask about reasons for increases/decreases in funding levels organisations have experienced as I suspect for many organisations there will be very DIFFERENT drivers e.g. For us it's been that we couldn't do some of our fee-paying workshops (loss of enterprise earnings) and for others, grant levels have been reduced as Councils have less money. Good to also tease apart what kind of relationships are improving and how they're changing e.g. With councils, with other community organisations, with govt agencies - are there any differences people are noticing??",curiosity,0.9783740043640137
25,Is there anything else you would like to share with us or comment on,"There are many, many very tired, stretched Chief Executives of charities. Even more than a year on from COVID, I'm continuing to see this whenever I'm speaking with charity CES. It's quite frankly not sustainable nor should it be. We need significant support for wellbeing of charity CES. They cannot keep delivering over and above what their communities need under such limited resourcing. At the very least, we need to see funding provided for basic infrastructure needs - salaries and overheads - on any project or service delivery. This will at least enable a level of sustainability for smaller charities and take pressure off CES. We then need personal wellbeing support for CES from boards and funders (some of the grants covering governance training could be redirected here).",desire,0.7530729174613953
26,Is there anything else you would like to share with us or comment on,"We continue to evolve how we support our community, continuing to increase and utilise the resources we have available, with systems that allow us to work ""smarter and not harder"". ",approval,0.6074077486991882
27,Is there anything else you would like to share with us or comment on,We were exceptionally grateful to receive money from the Covid 19 wellbeing fund to increase staffing to respond to our community need / grow our capacity to reach more in the community with our services. It is unfortunately only 1 year funding but has been enormously helpful and of benefit in our community. ,gratitude,0.917754590511322
28,Is there anything else you would like to share with us or comment on,"We were kind, we showed we cared and we built our resilience.",optimism,0.318874329328537
29,Is there anything else you would like to share with us or comment on,"Red tape, and racist policies are putting many community initiatives in danger of extinction.",sadness,0.7472347021102905
30,Is there anything else you would like to share with us or comment on,"The pandemic encourages us to be vigilant about our processes, in particular our readiness to adapt to new ways of working and increase our digital tools and resources. It also encourages us to pay more attention to staff wellbeing. The potential issues around funding encourage us to be more collaborative and work in partnership and to be proactive in our discussions with funders.",approval,0.9653106927871704
31,Is there anything else you would like to share with us or comment on,Small whanau businesses and communities like ours have suffered badly during 2020-2021 and will continue to do so unless major change is made that is derived from whanau.,disappointment,0.48710891604423523
32,Is there anything else you would like to share with us or comment on,"We hope we are able to receive more support in terms of education/ training, how-tos, more funding opportunities & volunteers, etc - to be able to give more to our communities. Thank you for all the great work! Please share the survey inputs with us too",gratitude,0.8714024424552917
33,Is there anything else you would like to share with us or comment on,Kao,neutral,0.9920239448547363
34,Is there anything else you would like to share with us or comment on,"The increased networking within our sector has also meant the sharing of resources and knowledge which has been positive and affirming and enabled us to increase the services we offer using the collective knowledge of the group without having to reinvent the wheel, making much better use of our time and energy.",approval,0.992630124092102
35,Is there anything else you would like to share with us or comment on,"As in my other comments I am highly critical of National organisations, who entered our community with no consultation with existing groups/ organisations offering food and then getting people to sign up with their organisation. Many I have spoken to since said they just did it to get the kai that they would not be travelling to another town for services. So, it felt like a stat gathering exercise rather than provision of needed services.",neutral,0.7831965088844299
36,Is there anything else you would like to share with us or comment on,"It is very demeaning as an organisation to consistently advocate and battle with the govt to be fully funded (we are currently only at 40% contribution funding for our Govt contracts), prior to covid, to watch the govt make funds appear to provided wage subsidies and grants and the like available over covid time. Yes, it has been greatly appreciated at the time, but it has set up organisations to fail in the long term as this funding is not obviously sustainable and other funding sources have diminished.",admiration,0.9501173496246338
37,Is there anything else you would like to share with us or comment on,This will help us to be more stable in our jobs and better health well-being of New Zealand in general,caring,0.9210183024406433
38,Is there anything else you would like to share with us or comment on,"The charity services newsletters are supposed to be provided to all involved however we cannot afford to print them. Could a link to an online newsletter be given so they could be emailed easily, rather than a file? Also, technically that is charity correspondence and should be printed and kept. We can't afford to print it all. Maybe a summary sheet with links to include in paper file?",neutral,0.9166085720062256
39,Is there anything else you would like to share with us or comment on,We are really worried about the increasing inequity that Covid 19 has exacerbated in our rural communities with limited support and access to services.,fear,0.9325850605964661
40,Is there anything else you would like to share with us or comment on,"We work with communities of human beings. Their stresses and strains are ours to some extent. To help we must appreciate, walk alongside and be present. It takes courage. Support of the sector would be a real bonus.",admiration,0.9891876578330994
41,Is there anything else you would like to share with us or comment on,"The effect of the Covid lockdown was immense on our clients with dementia. Statistically, people with dementia were more adversely affected resulting in an acceleration of the disease and/or their mental health than many others who were locked in, in society.",sadness,0.8370500802993774
42,Is there anything else you would like to share with us or comment on,Lock down kept us all local and we saw each other as we navigated around whole families out for walks. Did not know there were so many dogs locally. Rarely saw families together before lock down. Lock down proved we could help to slow climate change with less travel.,realization,0.8735295534133911
43,Is there anything else you would like to share with us or comment on,Funding is vitally important for us to continue our work in the community,approval,0.9880146384239197
44,Is there anything else you would like to share with us or comment on,"I was impressed by those creative innovative businesses who were able to adapt to changes quickly and have therefore ensured their survival and growth through the use of the digital platforms. Unfortunately, our work relies on face-to-face contact with people. ",realization,0.879577100276947
45,Is there anything else you would like to share with us or comment on,"Although we only have very small funding contracts these have been secure so loss of income has only been small, from lack of fundraising opportunities due to lockdowns. What we have lost, as a social change movement, is some momentum in growth as we were just beginning to grow when Covid hit. So, it feels like we have just been treading water since. That momentum took a lot of effort to build and is difficult to kick start especially with the cloud of possible future outbreaks hanging over us. For our organisation and for our public, This uncertainty about the foreseeable future, and whether life will ever get back to normal, is holding us back. Energy levels remain much lower. Only the very resilient are able to thrive in the current environment. The importance of resilience has been highlighted.",realization,0.6164552569389343
46,Is there anything else you would like to share with us or comment on,Volunteers are so under-valued and we need to offer more funding towards this sector.,approval,0.9006953239440918
47,Is there anything else you would like to share with us or comment on,Thank you for carrying out this survey. It's important that the experience of the vital community sector is collected and communicated. ,gratitude,0.9932424426078796
48,Is there anything else you would like to share with us or comment on,"Funding opportunities to pay staff or wages would provide the opportunity to offer more part time employment in the community, working to support the community and in turn developing skills that benefit their future employment, and allow their confidence and self-worth to remain.",approval,0.5873396992683411
49,Is there anything else you would like to share with us or comment on,"So far, our Society has overcome constraints and continues to function in good shape.",optimism,0.5919814705848694
50,Is there anything else you would like to share with us or comment on,It seems likely that many volunteers regard their work as contributing to a cause to which they are committed and so invest a lot of energy and loyalty to ensuring the organisation works well.,optimism,0.5371840596199036
51,Is there anything else you would like to share with us or comment on,"Yes, I am angry that things that would help our community, especially education and training wise, have not been accessible and decile one communities don’t seem to get any extra support. MOE have been useless.",anger,0.9904453754425049
52,Is there anything else you would like to share with us or comment on,Collaboration and willingness to share knowledge and resources has been a great outcome.,admiration,0.989741325378418
53,Is there anything else you would like to share with us or comment on,Very few funding applications allow you to apply for salaries or wages. Even our own National Body will not fund wages. Some funding Trusts have closed in our area. Our struggles are huge and the referrals for vulnerable older adults is huge. Yet - we are at risk of closing down so our vulnerable community will be even more vulnerable.,sadness,0.9128884673118591
54,Is there anything else you would like to share with us or comment on,Connections that were set up had to be slowly brought back for a number of volunteers and 'visitors' so that 'we' hear and were able to assist. New learnings,neutral,0.9226676225662231
55,Is there anything else you would like to share with us or comment on,Decrease in the number of people willing to volunteer is the biggest threat to us,disappointment,0.5081525444984436
56,Is there anything else you would like to share with us or comment on,It has been a positive and negative experience and one that our organisation must use for the greater good going forward. ,approval,0.9922118186950684
57,Is there anything else you would like to share with us or comment on,"Please, please lobby for more research - it's key to influencing change.",neutral,0.7048291563987732
58,Is there anything else you would like to share with us or comment on,"We have never been more busy, more needed. Many rely on our services and we rely on others for kindness. Daily people donate, fabric, food, and encouragement. Actual money - not so much so I am often doing sewing jobs and mending machines for extra Koha. I like to do these things but it is on top of 50-hour weeks - full on running the place with preparation and clean up etc and I fear burnout so I try to say no more often but then need calls louder. What to do ?",fear,0.8935089707374573
59,Is there anything else you would like to share with us or comment on,"As few international performing artists are able to come to NZ, once concerts were able to be presented, there have been more opportunities for artists based in NZ. ",approval,0.7364910244941711
60,Is there anything else you would like to share with us or comment on,"As alluded to throughout this survey, we are in desperate need of staff or we will be forced to either shut operations or run operations on reduced hours and closed days.",sadness,0.47060999274253845
61,Is there anything else you would like to share with us or comment on,"Employers are feeling pretty ""put upon"" with having annual minimum wage increases and needing to increase other staff's wages for wage parity, an extra day’s annual leave provision, provision for an extra five days sick leave on top of provision for ten days family harm leave. The relatively small number of employers in this country have a heavy burden to carry but report not feeling supported or appreciated by the government. For the hard yards they have put in.",disapproval,0.6945260763168335
62,Is there anything else you would like to share with us or comment on,No,disapproval,0.907338559627533
63,Is there anything else you would like to share with us or comment on,Nothing I can think of,neutral,0.9881172776222229
64,Is there anything else you would like to share with us or comment on,Highlights again the importance of valuing volunteers,optimism,0.4942881166934967
