,Field,Text,sentiment,sentiment_group,subjectivity,subjectivity_group
60,comments,"Ethnic Communities are reluctant to seek support in comparison to non ethnic communities. Some have suffered in silence, with families and children as well. This is not good for the well-being of any society, especially our minority Pasifika community with a perception of ""she will be right"" attitudes. There is an identity crisis in our community and we need support in this area.",-0.021428571428571425,Neutral,0.7119047619047619,More Subjective
61,comments,A big thank you to our funders.,0.0,Neutral,0.1,More Objective
62,comments,"I think the lessons we have learned during this period of pandemic influenced reality need to be considered as we move forward to economic recovery. How do we insulate ourselves or minimise the impact of social disruption in the future. In terms of how we responded and of how the people we have been working with have coped with the pressures, I believe that their confidence and the skills they have developed since they have been with Koha Kai have given them much greater resilience than we have observed in other people with similar life challenges. It reinforces the value of the kaupapa we are involved in.",0.10119047619047619,Neutral,0.28095238095238095,More Objective
63,comments,The community is wider than community organisations and NGOs. Local initiatives that involve a wider group of stakeholders will be important in the next phase. Te Tiriti O Waitangi informed approach will be critical - a resource to support innovation.,0.1,Neutral,0.45,More Objective
64,comments,I think government great on support for organisations that directly help with essential food and accommodation but smaller groups relying on visitor donations for general well-being and particularly environmental education are being ignored for support but still have on-going costs and need to be there for post recovery or else we go backwards on keeping NZ green and beautiful,0.22083333333333333,Neutral,0.5104166666666667,More Subjective
65,comments,no,0.0,Neutral,0.0,More Objective
66,comments,"I will always advocate for the importance of funding for the arts. The sustainability of arts organisations can have a hugely positive impact on our society and sense of community. As we prepare the next generation to compete and lead in a global society, it is imperative that we continue to fund the arts. Some may say that arts funding is a waste - I completely disagree. Arts funding is one of the most important functions and duties of our society. It is through the arts where we grow, where we reach understanding, and where we find common ground in a rapidly changing complex world. Artistic imagination and creativity are not added bonuses for society, they’re not the icing on the cake, they are integral to the human spirit and to human aspirations – an essential part of what makes us human. Art thinks about the world in its current state, and it can reimagine the world as it could be.",0.05070707070707071,Neutral,0.3563636363636363,More Objective
67,comments,"Delighted that this survey is happening and I do hope you get good pan Third Sector representation. From this crisis I would like to see: 1) a better model for supply of grant money (eg, no pokies, more representative decision making, devolution of power dynamic between funder and fundee) 2) a better model for demand of money (eg, both grant and private money going to organisations who work best practice, show they are learning organisations, demonstrate that they achieve results, not just flash marketing campaigns) and improvements in cost to serve (better use of online tools and information to lower the end to end cost to serve).",0.44000000000000006,Positive,0.41416666666666657,More Objective
68,comments,"My organisation focuses on helping new migrants and refugees through social services, advocacy and support for their positive integration, involvement and contribution to the community. We hope that COVID 19 pandemic will come to an end so we can all serve New Zealand, the country we all love and cherish.",0.20666666666666664,Neutral,0.4242424242424242,More Objective
69,comments,Government funding to charities such as ours would be hugely beneficial so we can focus on the core business of supporting kids and whanau,0.2166666666666667,Neutral,0.5499999999999999,More Subjective
70,comments,This survey was a bit lengthy,0.0,Neutral,0.0,More Objective
71,comments,How to get better advocacy for small community based organisations.,0.125,Neutral,0.45,More Objective
72,comments,"The flowering of online arts, free to audiences and service users during the pandemic, may set a precedent. People are already reluctant to pay for access to music etc - it seems even more challenging now for musicians and artists to make a living.",0.4666666666666666,Positive,0.7666666666666666,More Subjective
73,comments,"no I am privileged because I feel so grateful to be finally mortgage free, and I am able to take care of myself at 73 years of age.",0.3,Neutral,0.8083333333333332,More Subjective
74,comments,It was so reassuring to receive emails from Trusts that were there to support our cause.,0.0,Neutral,0.0,More Objective
75,comments,"Community and working together including remotely vital, staying ahead and thinking outside the box to develop solutions with limited resources.",0.009523809523809526,Neutral,0.1976190476190476,More Objective
76,comments,"Our sport has always been under the shadow of an organisation that only cares about Olympic medals but not the sport that winds them. The current situation has highlighted that our sport is seen as a separate activity, we need to capitalise on that and establish an independent future",0.0,Neutral,0.4125,More Objective
77,comments,I have been amazed by the number of people who have offered help and support for us to keep going,0.0,Neutral,0.0,More Objective
78,comments,Good to see that mankind can consider people more important than the dollar for a change! Hopefully people will continue to be kind to others.,0.575,Positive,0.75,More Subjective
79,comments,We keep hoping that the government will recognise the situation that many community groups are starting to face of being cash-strapped at a time when need is rising. Our experience of high unemployment and economic restructuring in the 1990's tells us that it will be communities which will be hit hard and yet there is much that can be done by community groups to develop community-led responses provided there is access to appropriate funding.,0.18119047619047618,Neutral,0.3688095238095238,More Objective
80,comments,"Help! Government have assisted the Sports and Recreation community, what about the community services. We know that some large community organisations that have Government contracts are been supported, but what about the small community organisation. With the Government support to Sports and Recreations, will this mean that Pub Charities can focus more on funding community need in the interim rather than Sports?",0.037946428571428575,Neutral,0.5040178571428571,More Subjective
81,comments,No,0.0,Neutral,0.0,More Objective
82,comments,no,0.0,Neutral,0.0,More Objective
83,comments,No,0.0,Neutral,0.0,More Objective
84,comments,This survey unfortunately does not allow going back to check responses.,-0.25,Neutral,0.5,More Subjective
85,comments,It would be helpful for funders to give clear indicators if they change there finding priorities. Please don’t encourage funder to only fund a few select organisation as has be a noticeable pattern. It leaves small but important organisations like ours very vulnerable.,-0.09999999999999999,Neutral,0.5888888888888889,More Subjective
86,comments,non-for-profits are particularly vulnerable organisations and should have assessments to ensure they are receiving adequate support from the government/community,-0.08333333333333334,Neutral,0.41666666666666663,More Objective
87,comments,"A supportive, visionary and regulatory aware leadership style is required.",0.375,Neutral,0.625,More Subjective
88,comments,The volunteer centre's and Volunteering NZ networking and sharing over this time has been very valuable,0.2,Neutral,0.3,More Objective
89,comments,The questionnaire extensively covered all areas.,0.0,Neutral,0.3333333333333333,More Objective
90,comments,"Just that our club members were wonderfully diligent, from the moment COVID restrictions were introduced.",1.0,Positive,1.0,More Subjective
91,comments,No,0.0,Neutral,0.0,More Objective
92,comments,No,0.0,Neutral,0.0,More Objective
93,comments,It has been a real good learning curve for us all and to see what is available for students. Domestic students had elements of support and as for our international students it was very difficult obtaining funding support etc.,0.14999999999999997,Neutral,0.4800000000000001,More Objective
94,comments,"Great survey, looking forward to seeing the results.",0.8,Positive,0.75,More Subjective
95,comments,No.,0.0,Neutral,0.0,More Objective
96,comments,There are opportunities in the volunteering space - are we ready to engage!,0.25,Neutral,0.5,More Subjective
97,comments,No,0.0,Neutral,0.0,More Objective
98,comments,Many of our members are aged in their late 80's and 90's and I think have all coped wonderfully well - with family and good neighbourly support.,0.36,Neutral,0.62,More Subjective
99,comments,Look to the future and learn from the past.,-0.125,Neutral,0.1875,More Objective
100,comments,"Local government funding, support and partnership has been a vital part of many charitable organisation's income and service provision. With significant cuts to local government expenditure, many charities will struggle to survive without alternative sources of income.",0.29642857142857143,Neutral,0.43928571428571433,More Objective
101,comments,"This is a time to encourage more generosity - of time and money and general kindness. This will be needed to sustain the ""team of 5m"" concept so we can all go forward together through uncertain times. And maybe we can build a fairer, kinder, more sustainable Aotearoa too!",0.39166666666666666,Neutral,0.5,More Subjective
102,comments,We need a central voice advocating for us to government.,0.0,Neutral,0.25,More Objective
103,comments,"We have no debts, and all of our assets have been bought with cash. Our outgoings are virtually related to operations so we can cover them. What we are not seeing is progress.",0.0,Neutral,0.4,More Objective
104,comments,We are fortunate to have reserves but looking forward I fear for charities such as ours,0.2,Neutral,0.6,More Subjective
105,comments,"Initially I would have liked to see our volunteering crew re-deployed to other positions, but I've come to understand that most volunteers were happy to 'enjoy' their lockdown. It was in the unlocking, that I would have like to see more action more quickly. In any case, it is alright. This is a very special time for many reasons.",0.38105158730158734,Neutral,0.5014880952380952,More Subjective
106,comments,No,0.0,Neutral,0.0,More Objective
107,comments,"We really hope the Government will provide some wage subsidy for an organisation like ours - we haven't yet had our income affected, but we're certain it will be in the next 12 months",0.13809523809523808,Neutral,0.2571428571428571,More Objective
108,comments,"We thank God that no matter what, we stand together in prayer and support one another despite this deadly virus COVID-19. Thank you all for all your love and support. We appreciate it.🙏🙏🙏💗💗❤️😇😇👏👏👏👏👏👏",0.15,Neutral,0.5,More Subjective
109,comments,Thanks. I hope you will share the results of this survey and how the information will be used.,0.2,Neutral,0.2,More Objective
110,comments,Improved access to disability supports and funding,0.0,Neutral,0.0,More Objective
111,comments,We are impressed by the number of people/organisations who have made contributions like we have.,1.0,Positive,1.0,More Subjective
112,comments,Community Trust South and its staff do a wonderful job .,1.0,Positive,1.0,More Subjective
113,comments,Big thanks to our region,0.1,Neutral,0.15000000000000002,More Objective
114,comments,There were other external stressors in process before lockdown,-0.0625,Neutral,0.2375,More Objective
115,comments,No,0.0,Neutral,0.0,More Objective
116,comments,no,0.0,Neutral,0.0,More Objective
117,comments,"Groups who have wages to pay, must find it difficult. If we had paid staff we couldn't carry on. Our government funding was withdrawn three years ago, the reason given was that insufficient of our clients were Maori or Pasifika. Fortunately our local funders stepped up and we are very grateful for that.",0.02500000000000001,Neutral,0.5,More Subjective
118,comments,How do we not fall back to old ways of operating and continue to hold energy for the change and challenges of doing and thinking differently.,0.03333333333333333,Neutral,0.26666666666666666,More Objective
119,comments,I think we need to opportunity to serve a wider cross section of our community because we have a new cohort of community need from those who have not previously needed support. Also we need flexibility with our funding so we can use funds for COVID related responses.,0.05492424242424242,Neutral,0.2553030303030303,More Objective
120,comments,The government response to COVID 19 infections management and to the financial impact have been phenomenal.,0.25,Neutral,0.25,More Objective
121,comments,"Community connection as neighbours, strangers, family and friends has been really important and to see people out walking and cycling together and taking time for each other is vital. To care for those who are isolated, under stress, anxious in simple ways walking alongside people is vital and everyone can be involved in some small way.",-0.0035714285714285704,Neutral,0.561734693877551,More Subjective
122,comments,Thank you for the opportunity to respond,0.0,Neutral,0.0,More Objective
123,comments,It is very early days - the road ahead is not clear and likely to be full of twists and turns,0.10749999999999998,Neutral,0.5808333333333333,More Subjective
124,comments,Our group is part of a bigger group and do this does not reflect the overall group issues - it’s mainly our smaller volunteer group - main office pays staff but out in communities it’s mainly volunteers- these are who have been giving their whole lives and now in the risk groups,0.09999999999999999,Neutral,0.34285714285714286,More Objective
125,comments,Thanks for this opportunity to share,0.2,Neutral,0.2,More Objective
126,comments,Kia Kaha,0.0,Neutral,0.0,More Objective
127,comments,I think the country would have found it difficult to have coped so well without our voluntary organisations.,-0.5,Negative,1.0,More Subjective
128,comments,no,0.0,Neutral,0.0,More Objective
129,comments,"Thanks for doing the survey I completed this on behalf of our region's pet club, monthly walk coordinator",0.2,Neutral,0.2,More Objective
130,comments,"Let's hope this pandemic is not wasted, and we all in this sector use it to create positive change!",0.19204545454545452,Neutral,0.2727272727272727,More Objective
131,comments,Grateful to be working so purposefully in these unprecedented and changing times.,0.6,Positive,0.9,More Subjective
132,comments,Great community spirit in NZ and excellent government leadership informed by science - hope it will be focused on the 'slow emergency' of climate change next,0.375,Neutral,0.5375,More Subjective
133,comments,Thanks for the opportunity to share and learn together from this remarkable time,0.475,Positive,0.475,More Objective
134,comments,Our community is absolutely amazing. So many organisations really stepped up to the mark and did everything humanly possible to support their local community or constituency. It was our privilege to help to support them with C19-specific funding.,0.26,Neutral,0.5199999999999999,More Subjective
135,comments,"We hope, since it is a rainy day for operational funding, that we will look at making operational grants easier for small NGOs that cater for a great range of sectors and diversity in this community. There we can excel. We do it on the smell of an oily rag and have no we funding for a few years now - it became difficult.",-0.03749999999999999,Neutral,0.5625,More Subjective
136,comments,"I think there should be a collective push for the Government to provide funding to Gaming Trusts to distribute to charities, equal to their average grants. This could be for 6 to 12 months.",-0.075,Neutral,0.32499999999999996,More Objective
137,comments,nil,0.0,Neutral,0.0,More Objective
138,comments,It is important to work through this as a community,0.4,Positive,1.0,More Subjective
139,comments,I am disappointed that there has been absolutely no recognition of the importance of the volunteer contribution to our economy at this time. They appear to be ignored yet we could not operate without them.,-0.425,Negative,0.825,More Subjective
140,comments,Thank you for your time and support.,0.0,Neutral,0.0,More Objective
141,comments,Thanks for taking the time to ask these questions.,0.2,Neutral,0.2,More Objective
142,comments,"As a very small organisation, Approx 100 members, we are now looking at where we can access grants and new fundraising ideas",-0.09431818181818183,Neutral,0.4872727272727273,More Objective
143,comments,I think we will see flow-on effects as we move out of lockdown and the reality of demoralising job-losses strike the community. At the moment it is all new.,0.13636363636363635,Neutral,0.45454545454545453,More Objective
144,comments,No,0.0,Neutral,0.0,More Objective
145,comments,Government and other support for charities needs to be aimed strategically not just at immediate needs eg are food parcels healthy or will they create habits and health issues in the future. Also I think the government has missed an opportunity to establish social enterprises that in the long term will assist in funding the good work being done,0.1763888888888889,Neutral,0.3444444444444445,More Objective
146,comments,Concern that a number of regional sporting organisations are in difficult positions in the next 6 months,-0.25,Neutral,0.5,More Subjective
147,comments,To the higher beings - you must learn to trust communities. We know our own!,0.5,Positive,0.75,More Subjective
148,comments,There is going to need to be on going Government assistance using the $20 billion reserve fund for the provision of essential social services in New Zealand.,0.05656565656565656,Neutral,0.2737373737373737,More Objective
149,comments,funders usually only give for a service of the moment. it is hard to get funding to prepare for major events like this i.e. when the pandemic hit we had no policies or governance around this and basically running around like headless chickens.,-0.0763888888888889,Neutral,0.6805555555555555,More Subjective
150,comments,"Thank you. Organisations need to have time, money and resourcing to innovate and collaborate. Typically, funding available does not enable this, except for the Working Together Fund.",0.11666666666666668,Neutral,0.45,More Objective
151,comments,No,0.0,Neutral,0.0,More Objective
152,comments,At this stage it is unsure if we will survive so managing staff Anxiety around that.,0.0,Neutral,0.0,More Objective
153,comments,"This feels like it would have been good to answer these questions a number of weeks ago, we have got on in our community and worked on ways to move forward already",0.7,Positive,0.6000000000000001,More Subjective
154,comments,That the level of homelessness in NZ reduced to Nil so should continue hereafter,0.0,Neutral,0.0,More Objective
155,comments,No,0.0,Neutral,0.0,More Objective
156,comments,Committee meetings are so much more efficient online! Much better attendance too. Good way to do things.,0.6083333333333333,Positive,0.5333333333333333,More Subjective
157,comments,This is the view of one person and not all my team.,0.0,Neutral,0.0,More Objective
158,comments,Everyone talks about well-being including me however the resources need to be made readily available and free to those who need it,0.4,Positive,0.6000000000000001,More Subjective
159,comments,"Leadership, leadership, leadership. Where is it? It's not our council, it's not DIA, it's not CNA - step up or get out the way.",0.0,Neutral,0.0,More Objective
160,comments,"from these questions, I think you are hoping for larger groups - ours is only about 100 members",0.0,Neutral,0.75,More Subjective
161,comments,The uncertainty of the whole COVID situation is very unsettling for all aspects of our organization. It's hard to insist on the level of involvement needed to sustain our project when people are struggling. This is what worries me for the future.,-0.18541666666666667,Neutral,0.49416666666666664,More Objective
162,comments,"Without the Government's speed in providing financial support for workers, we would have had to move to restructure almost immediately and with such a small staff base that could have meant winding-up the organisation. We are certainly not out of the woods yet and we face an uncertain roller-coaster ride between now and the end of the 2020/2021 financial year. Also, it would be great to share the results of this survey with our Governance and Local Board so if possible, please email us a set at completion.",-0.03968253968253969,Neutral,0.46904761904761905,More Objective
163,comments,-,0.0,Neutral,0.0,More Objective
164,comments,Many questions didn't relate to our gardens but it was a huge blow not being able to access them in level 4,0.46666666666666673,Positive,0.6749999999999999,More Subjective
165,comments,We all need to slow our lives down and enjoy life more.,0.1111111111111111,Neutral,0.4222222222222222,More Objective
166,comments,The voluntary sector needs serious financial support.,-0.16666666666666666,Neutral,0.3333333333333333,More Objective
167,comments,We just need to start rehearsals for shows to put on for our community.,0.0,Neutral,0.0,More Objective
168,comments,Its tough working in isolation.,-0.3888888888888889,Neutral,0.8333333333333334,More Subjective
169,comments,"We've had strong local leadership but a lack of direction from Civil Defence early on and now a lack of clarity about the long term recovery plan from government. Our two councils picked up the pace at very different levels which was frustrating at the outset - one had very strong leadership and a clear direction and the other took a while to get their plan together. Our involvement with Volunteering New Zealand and the Volunteer Centre network has been extremely valuable. The leadership, advice and sharing of information from them in twice weekly zooms has been extremely beneficial to the volunteer centres and strengthened our relationships not only now but going forward into the future. The opportunity to meet up so regularly I think benefited centres from all regions and of all sizes - with smaller centres feeling more supported and everyone having an opportunity to share resources, issues, learning and solve problems. Thanks to them and their team.",0.06711279461279461,Neutral,0.5378593628593626,More Subjective
170,comments,History will show who survives and who doesn't. As a history society who collects and maintains the history as it happens we need to keep going or it will be forgotten. We need financial support and advice on how to do this.,0.0,Neutral,0.0,More Objective
171,comments,We may not have our annual show this year because of time restraints,0.0,Neutral,0.0,More Objective
172,comments,Organisations that have had reasonable IT resources have adapted more easily. Government has overlooked the sector when comes to relief packages we need to advocate better so this doesn't continue,0.4083333333333333,Positive,0.6083333333333334,More Subjective
173,comments,We are being left hanging by our Council with no guarantee of funding or even a lease to occupy the building come 1st July 2020. Whole of government information has been clear and concise and feel that moving between levels has been handled really well. We just have to wait out the next 6 weeks or so to see where we stand and then start making some hard strategic and operational decisions.,0.04404761904761906,Neutral,0.30357142857142855,More Objective
174,comments,No,0.0,Neutral,0.0,More Objective
175,comments,"If we had certainty around funding, I would say that COVID-19 has been the best thing that has ever happened to our organisation. Lockdown forced innovation upon a very change-resistant team and those who most resisted change in the past were those who drove innovation. However, innovations are no use if we cannot secure funding for our operational costs & wages in the coming months. We already operate on the ""smell of an oily rag"" so are unable to trim or adapt any further.",0.13124999999999998,Neutral,0.39375,More Objective
176,comments,grant application support is really important. even working out where funding pots are,0.4,Positive,1.0,More Subjective
177,comments,"Assistance for small organisations like us as shared through this survey would he immensely helpful, thank you.",-0.125,Neutral,0.7,More Subjective
178,comments,"We have financial reserves so will survive, but other organisations in the sector may not have sufficient reserves.",-0.0625,Neutral,0.1875,More Objective
179,comments,Government wage subsidies were not able to be accessed as we did not have a great enough drop in funding or services. Emergency relief funding didn't seem to take this into account for charitable organisations who often have an increase in services and staff.,0.2875,Neutral,0.66875,More Subjective
180,comments,no,0.0,Neutral,0.0,More Objective
181,comments,"We must learn and move ahead from this experience, not settle back into old comfortable ways.",0.16666666666666666,Neutral,0.3333333333333333,More Objective
182,comments,"As we provide support and advocacy for government and employment we believe our services will definitely increase as more people lose their jobs and will have to seek assistance from WINZ and their health, including mental health will be hugely affected.",0.2,Neutral,0.525,More Subjective
183,comments,Keep being positive and explore new ways to keep our organization strong.,0.26565656565656565,Neutral,0.5777777777777778,More Subjective
184,comments,Need to understand and respect Tikanga and Rangatiratanga on the same level of mainstream operators Acceptance that Tikanga can be safe and should be recognised not just enforcing mainstream approach,0.25,Neutral,0.3125,More Objective
185,comments,"WE only have one part time employee who is actually on contract, not wages, so the employee actually applied for the wages subsidy herself which took the financial pressure off her and off the organisation. Unbelievably a very experienced marketing expert has been assisting us to change to promote largely through social media and to help create a new COVID-response marketing video and help plan the marketing collateral as we start to move through the recovery phase.",0.17299783549783548,Neutral,0.39372294372294375,More Objective
186,comments,A move towards community hubs would be a great way to assist the variety of community organisations to meet the future needs of the community we serve both in a financial sense and also in a collaborative approach.,0.26666666666666666,Neutral,0.2916666666666667,More Objective
187,comments,There needs to be a coordinated approach to ALL volunteer organisation that have been working in these areas already as there were many overnight organisation born yet we were under-utilised in some areas of our normal operations. Safety and well-being of our communities is business as usual for our organisation,0.13333333333333333,Neutral,0.4666666666666666,More Objective
188,comments,"Our whānau really enjoyed the opportunity to engage with their rangatahi at home in most cases. We were concerned by the number of agencies who it seemed felt the need to use the Lockdown to enter into a helping competition and also in their haste to ""help"" actually started creating a service dependency amongst whānau who had up to that point been working well on creating their own future and taking care of themselves.",0.32,Neutral,0.485,More Objective
189,comments,Awesome that Maori providers and communities took the initiatives they did to protect the vulnerable in our rural communities that were endorsed and supported by the government,0.16666666666666666,Neutral,0.5,More Subjective
190,comments,Maintaining communication links with older volunteers has been difficult. This has been one area that we feel we could improve especially as older volunteers may not have access or knowledge of how to use IT,-1.850371707708594e-17,Neutral,0.6666666666666666,More Subjective
191,comments,We are very passionate about mental health and have lived experience. We would like to expand as there’s no peer support there.,-0.0825,Neutral,0.6,More Subjective
192,comments,Funding pathways to enable supporting those clients who fall through the gaps Guidance on the business side of having a business,0.25,Neutral,0.25,More Objective
193,comments,Thank you for the opportunity and consulting!,0.0,Neutral,0.0,More Objective
194,comments,It's been hard for Maori in rural areas - there's no public transport and many whanau are going without.,0.05208333333333333,Neutral,0.27708333333333335,More Objective
195,comments,The overall resilience of people during this time was stunning. Our service was under significant pressure to met the emotional & psychological needs of whanau during this time while attending to their own and their whanau's needs. We are wondering how we can get them a break during the next few months because they certainly deserve it.,0.16547619047619047,Neutral,0.4773809523809524,More Objective
196,comments,no,0.0,Neutral,0.0,More Objective
197,comments,"The NFP sector is agile and flexible, quickly achieving positive results on the ground. The modus operandi of Civil Defence is to push as much onto NFP organisations as possible in the name of ""building community resilience"". If they really want to build community resilience this needs to be commenced now and undertaken in a long term strategic manner.",0.20151515151515148,Neutral,0.5136363636363636,More Subjective
198,comments,thanks for asking,0.2,Neutral,0.2,More Objective
199,comments,I actually enjoyed the peace and quiet of lockdown. I am appreciative and so proud of our MoH and government. Thank you for keeping us alive,0.4,Positive,0.6666666666666666,More Subjective
200,comments,"Interpersonal relationships provide opportunities for learning and sharing ideas in our sport, and this has been missing, so we hope new participants haven't been discouraged from our sport.",-0.03181818181818183,Neutral,0.25227272727272726,More Objective
201,comments,I think looking back and forward there are many services and voluntary works done by the community for the community that should be automatically funded. There are so many gaps in the social fabric where people are slipping through. That it seems easier at times just to get out there and plug the gaps and then work on models and funding and everything else later on when there is a break in the normal like the pandemic lockdown to really have a good rethink.,0.22037037037037038,Neutral,0.29074074074074074,More Objective
202,comments,Thanks for the opportunity,0.2,Neutral,0.2,More Objective
203,comments,There has been no support for groups who do not have employees or tax. Many charities have contractors and the rules have not been clear.,0.3,Neutral,0.44166666666666665,More Objective
204,comments,Thanks for the work you do,0.2,Neutral,0.2,More Objective
205,comments,I would love to hope that we can rethink our normal and truly change our behaviour in order to achieve what we realised we valued at the start. Collective working being part of that. Focus on real life goals not monetary ones another.,0.2833333333333334,Neutral,0.5166666666666667,More Subjective
206,comments,Though it was necessary to adopt COVID-19 measures the trickle-down effect for already lean mean volunteer groups is a really negative experience in that it is already hard enough to keep volunteers focused without added financial pressure hindering your work.,-0.15069444444444446,Neutral,0.5215277777777777,More Subjective
207,comments,No,0.0,Neutral,0.0,More Objective
208,comments,"No, thank you.",0.0,Neutral,0.0,More Objective
209,comments,We have survived unscathed.,0.0,Neutral,0.0,More Objective
210,comments,no,0.0,Neutral,0.0,More Objective
211,comments,no,0.0,Neutral,0.0,More Objective
212,comments,In the medium term community trusts and gambling venues will have quite a bit less funding to distribute,-0.16666666666666666,Neutral,0.06666666666666667,More Objective
213,comments,"Help - arts is CRUCIAL for well-being, social cohesion etc and yet is is not the PRIORITY for community funding for council etc - it needs to be!",0.020833333333333332,Neutral,0.5333333333333333,More Subjective
214,comments,organisations must adopt a shared services model and approach to their business,0.0,Neutral,0.0,More Objective
215,comments,The community sector is in desperate need of rationalization. Increase in governance and leadership capability is also critical.,-0.3,Neutral,0.9,More Subjective
216,comments,40 volunteers in this group,0.0,Neutral,0.0,More Objective
217,comments,thank you for being awesome!,1.0,Positive,1.0,More Subjective
218,comments,No,0.0,Neutral,0.0,More Objective
219,comments,There has been far too much talk and far too little do. Governmental funding to train people to use a technology that they must use to interact with government has been non existent.,0.053125000000000006,Neutral,0.675,More Subjective
220,comments,Thank goodness we don't live in the UK or USA!,0.17045454545454544,Neutral,0.5,More Subjective
221,comments,No,0.0,Neutral,0.0,More Objective
222,comments,The collaborative efforts of our sector and Government have made a real difference to our organisation's ability to keep operating. The Government's very early grant to our sector’s crisis organisations was profoundly reassuring. The leadership of our organisation was amazing for our sector as we all grappled with our 'new normal'. Māori organisations and Iwi also contributed amazingly to NZ's well-being and safety.,0.2713852813852814,Neutral,0.6563636363636364,More Subjective
223,comments,Stop throwing funding at bottom of the cliff projects. Money needs to be spent on empowering people to do it themselves with pride.,-0.1,Neutral,0.1,More Objective
224,comments,"The organisation wasn't prepared for this situation no Pandemic Plan, Business Continuity Plan etc. If the staff hadn't stepped up and utilised personal IT etc to work from home the business would not have functioned.",0.0,Neutral,0.3,More Objective
225,comments,We all need to learn from this Pandemic. In the rush to get open again we do need space to collectively reflect. There are many at risk people and some community organisations feeling disconnected even now because they haven't been included in pre pandemic emergency plans.,0.25,Neutral,0.5,More Subjective
226,comments,"I'm so tired, and struggling to continue some days with the energy to continue with this work as I feel like it's just me hitting my head against a wall so much of the day. It's super frustrating. In my last ""role"", my income was $150,000 a year, now, we struggling to get funding for what we do let alone pay us for organising it. The change in support/belief from the private sector to non profit is mind blowing and frustrating.",-0.09523809523809525,Neutral,0.544047619047619,More Subjective
227,comments,Government departments should be more transparent on what is funded and by whom,0.5,Positive,0.5,More Subjective
228,comments,"With funding I sometimes feel that it would be good to be able to include a list of things that we need funded and a cost involved and that way if the funding application is not successful, but the organisation is worthy - then there could be something on that list that fits the funding criteria and amount. For example sometimes we just need a chain saw or something in-expensive funded, but we apply for the larger projects because the funding applications are involved processes.",0.23166666666666663,Neutral,0.735,More Subjective
229,comments,People talk about the new normal but this needs to be carefully incorporated into pre-COVID existence otherwise silver lining experiences will be lost.,0.062121212121212126,Neutral,0.7015151515151515,More Subjective
230,comments,Mihi aroha ki te ngakau tautoko o tenei kaupapa,0.0,Neutral,0.0,More Objective
231,comments,Strengthened the desire to get clarity re strategy and risks,0.0,Neutral,0.0,More Objective
232,comments,We are a small national specialised Charity responding to the actual needs of people with specific health need.,-0.08333333333333333,Neutral,0.20833333333333334,More Objective
233,comments,No.,0.0,Neutral,0.0,More Objective
234,comments,"The stresses on our rural industry are not so much directly because of COVID, but more due to the long term build up of stresses caused by the way COVID has affected our support industries, which has in turn placed pressure back on the rural sector by way of reduced service delivery.",0.060714285714285714,Neutral,0.23928571428571427,More Objective
235,comments,We appreciate the ongoing support of our funders,0.0,Neutral,0.0,More Objective
236,comments,We have the ability to do great things for the community if only we had the funding. COVID has been hard financially and has used up all our reserves. so we are working hard to cope with that.,0.04333333333333332,Neutral,0.5666666666666667,More Subjective
237,comments,Many of the trusts have redeployed funding to COVID response and support. This has meant that community and voluntary sector groups outside the social sector supporting COVID response will have a harder time gaining funds or will be excluded from funds.,0.13666666666666666,Neutral,0.17333333333333334,More Objective
238,comments,We do need support to attract more volunteers and engagement for better service delivery.,0.5,Positive,0.5,More Subjective
239,comments,"Generosity and inspirational leadership of Maori communities. Breadth of contribution from the 114,000 C&V Sector organisations - only some of whom are social service providers and only 10% of whom have any paid staff",0.13333333333333333,Neutral,0.7666666666666667,More Subjective
240,comments,"Our organisation which gives grants to performing artists and arts organisations is in a ""holding"" phase until theatres, venues and borders can open.",0.0,Neutral,0.5,More Subjective
241,comments,No,0.0,Neutral,0.0,More Objective
242,comments,COVID has been a real eye opener for us and a real shot in the arm as far as funding and food donations go,0.16666666666666666,Neutral,0.5333333333333333,More Subjective
243,comments,Yes.... but it is just a rant on how neo-liberal economic structures have failed everybody!,-0.2125,Neutral,0.25,More Objective
244,comments,don't ever lock us down again. What sort of democracy locks down the healthy. Isolate the vulnerable and keep the economy going.,-0.07777777777777779,Neutral,0.3944444444444445,More Objective
245,comments,Exciting opportunities following COVID for a renewed vision of real supportive fabric and frameworks to lead us towards a brighter future,0.2625,Neutral,0.50625,More Subjective
246,comments,no,0.0,Neutral,0.0,More Objective
247,comments,Closing the borders is a drastic way to managing the virus situation and that many people's livelihoods will be impacted by this decision for many years.,0.5,Positive,0.5,More Subjective
248,comments,A good opportunity to stop and re-evaluate,0.7,Positive,0.6000000000000001,More Subjective
249,comments,"For staff and management the fear of contracting COVID 19 and inadvertently passing it on to the people we support, with disastrous consequences, is something that is going to be hard to overcome. But the risk is a return to very institutionalized living for our service users if we don't find a way to overcome it. We are relying on others in the community to help keep our communities COVID free so that vulnerable people can have a normal life like everyone else.",-0.12361111111111112,Neutral,0.5986111111111111,More Subjective
250,comments,From taking calls from all over the country I found the issues were similar,0.0,Neutral,0.4,More Objective
251,comments,A better approach to the bubble system,0.5,Positive,0.5,More Subjective
252,comments,"There is huge momentum for change so we can address inequality, environment, and climate change in our recovery, while also investing in community-led solutions.",0.4000000000000001,Positive,0.9,More Subjective
253,comments,No thanks,-0.1,Neutral,0.2,More Objective
