,Field,Text,sentiment,sentiment_group,subjectivity,subjectivity_group
134,Can you tell us a short story about your experiences,Volunteers look after the museum visitors during the weekly opening afternoon. For the volunteers this is an important time and seen as providing real value for visitors to the museum. The honorary curator takes the responsibility very seriously and makes a great contribution to the work of the museum. ,0.2416666666666667,Neutral,0.7291666666666667,More Subjective
135,Can you tell us a short story about your experiences,"As we are dealing with the elderly and disabled, some of them, were reluctant to start associating with others at close proximity and preferred to stay at home. This is now not as obvious.",-0.1,Neutral,0.4,More Objective
136,Can you tell us a short story about your experiences,Stressful but that covid,0.0,Neutral,0.0,More Objective
137,Can you tell us a short story about your experiences,"We implemented a 3-stage strategy as soon as we went into lockdown to help us focus. Strategy 1, which was very short term, was about member viability and looking at ways we could help them reduce costs. Strategy 2 was not so immediate and was about keeping members operating so that they could be ready for the recovery. Strategy 3 was longer term and about how the industry could be used to kickstart the economy. The sorts of support we provided changed as we worked through the strategies - from being there, supportive and encouraging (soft skills stuff), to more business oriented and factual. ",0.25999999999999995,Neutral,0.548,More Subjective
138,Can you tell us a short story about your experiences,"It has been hard trying to improve our programmes as you would in the normal run of things. So, a programme we were in the process of developing has stood still which can jeopardise its viability. The reason it has stood still is that we have had to devote voluntary time to other issues that originated with Covid. E.g., it took months to get a response from MSD about subsidising a potential administrators wage. By the time permission came though, they had decided to go somewhere else. That was a waste of our time, HR, consultants’ expenses etc.",-0.09333333333333335,Neutral,0.5133333333333333,More Subjective
139,Can you tell us a short story about your experiences,"A lot of work was put in to encourage members to attend meetings, but numbers were down.",-0.15555555555555559,Neutral,0.2888888888888889,More Objective
140,Can you tell us a short story about your experiences,We need to make it easier to have government be a part of the story in our communities financially ONLY ,0.0,Neutral,1.0,More Subjective
141,Can you tell us a short story about your experiences,"Housing, mental health needs have increased and organisations are struggling to provide the support needed - lack of funding, staff. ",-0.1,Neutral,0.2,More Objective
142,Can you tell us a short story about your experiences,Nil,0.0,Neutral,0.0,More Objective
143,Can you tell us a short story about your experiences,Management self sufficient,0.0,Neutral,0.0,More Objective
144,Can you tell us a short story about your experiences,Staff are stressed and burning out. Loss of funding means loss of paid hours so more expected of them for less financial incentive. Burnout will be a result in the near future. ,0.05555555555555556,Neutral,0.24861111111111112,More Objective
145,Can you tell us a short story about your experiences,The stress had been horrific this past 10 weeks. I cry often. The people I serve are in crisis. I am struggling not to bring work home. I am worried about suicide and other really serious consequences for the disabled people I serve,-0.38166666666666665,Neutral,0.5183333333333333,More Subjective
146,Can you tell us a short story about your experiences,Working with elderly they were slow to restart classes and were quite nervous to come out of their homes.,-0.30000000000000004,Neutral,0.39999999999999997,More Objective
147,Can you tell us a short story about your experiences,Manage Covid extremely well,-0.125,Neutral,1.0,More Subjective
148,Can you tell us a short story about your experiences,"I am proud of our iwi for closing our borders to protect our vulnerable people. I am also proud of the way we set up Hapū Response Teams to provide for all residents inside our boundaries, including non-Māori people we had no relationships with before Covid.",0.3666666666666667,Neutral,0.8333333333333334,More Subjective
149,Can you tell us a short story about your experiences,During the pandemic many local found our reserve as a place for wellbeing and recreation. Many are inspired by our efforts and find it a place to be proud of.,0.45,Positive,0.5,More Subjective
150,Can you tell us a short story about your experiences,The restoring of connections once the pandemic lockdown had ended. Listening to their problems and putting ours down a bit in the mean time,-0.23402777777777778,Neutral,0.4881944444444445,More Objective
151,Can you tell us a short story about your experiences,"We made a priority of staff wellbeing. This has been of great benefit on our return. Similarly with students, while learning and completing assessments were important, making sure students were okay took priority.",0.44000000000000006,Positive,0.7077777777777777,More Subjective
152,Can you tell us a short story about your experiences,"We continued to operate the business remotely, we also picked up delivering essential items to our communities, so the workload on many of the able-bodied staff was huge. There was a very tired workforce on returning to work. The efforts continued long after our return.",0.03833333333333334,Neutral,0.5349999999999999,More Subjective
153,Can you tell us a short story about your experiences,We had most of our IT in the cloud before Covid struck. This meant we could keep systems going. We implemented MS Teams for board meetings.,0.5,Positive,0.5,More Subjective
154,Can you tell us a short story about your experiences,We are trying our best to be available ,0.7,Positive,0.35,More Objective
155,Can you tell us a short story about your experiences,The nature of our Trust is one that really Covid 19 has had little effect on apart from shrinking the donation base and raising the cost of inputs,-0.2625,Neutral,0.5666666666666667,More Subjective
156,Can you tell us a short story about your experiences,Our team are still concerned about the impact of covid-19 potentially re-emerging in our community which would result in us stopping our services to families. This is something we consider every day if there is another lockdown. ,0.0,Neutral,1.0,More Subjective
157,Can you tell us a short story about your experiences,When COVID appeared in NZ and started getting a hold one of the staff reported that their partner had contracted COVID. This made us sit up and take seriously what was happening in the country. We dodged a bullet and kept COVID out. This was through a team of dedicated caring staff.,-0.3333333333333333,Neutral,0.6666666666666666,More Subjective
158,Can you tell us a short story about your experiences,"No support from governance board during the 2-month lockdown in 2020. No management support either and board did not fill the gap. No trust now personally in the board. We since have a new manager (as previous left), who is trying to sort out all the issues that arose.",-0.007575757575757576,Neutral,0.2303030303030303,More Objective
159,Can you tell us a short story about your experiences,"The administrative roles have increased and with a very small pool of qualified volunteers on our Committee, we feel ""understaffed"". We are working with Business Mentors currently to identify the strengths we have among our current Committee and the gaps and how to attract suitable people to our volunteer base.",-0.11499999999999999,Neutral,0.6140000000000001,More Subjective
160,Can you tell us a short story about your experiences,Our church family has become strengthened through the experience - a lot more understanding of each other and appreciate for what the volunteers and paid staff do.,0.1875,Neutral,0.4375,More Objective
161,Can you tell us a short story about your experiences,"Fear of job loss, fear of losing the work that has been done to create a community resource. ",0.0,Neutral,0.0,More Objective
162,Can you tell us a short story about your experiences,"We found that during the pandemic and the and changing levels of lockdown restrictions where we had to work from home, created a disconnect of our strong team approach. Not just work-related issues, but sharing stories of our family and home life with our colleagues. Working from home has its advantages in that we can still continue to plan and develop work plans and programmes, but working in isolation from each other was not beneficial to our strong and cohesive team.",0.2472222222222222,Neutral,0.6138888888888889,More Subjective
163,Can you tell us a short story about your experiences,"It was difficult to be isolated from the community initially however, because of the isolation we have had the time to implement better communication platforms and processes with our members",0.0,Neutral,0.5,More Subjective
164,Can you tell us a short story about your experiences,During Covid lockdown my house which had been broken into previously with some frequency was broken into relentlessly for the whole of lockdown. It got very intense during this time period when a lot of people were not working and were instead at home. And I couldn’t take it anymore and sold my house in the Mt and moved towns. This was as much a factor in closing down the charitable trust as lack of funding was. ,0.017222222222222222,Neutral,0.4569444444444445,More Objective
165,Can you tell us a short story about your experiences,"Staff have connections with family and friends overseas. One staff member lost an Uncle to covid in the UK, for example. We are all reflecting about how NZ has managed so well, and community organisations now feel more valued. But there is huge discrepancy in funding - the smaller organisations are being left behind, in parallel to wider society.",0.08333333333333336,Neutral,0.4333333333333333,More Objective
166,Can you tell us a short story about your experiences,Everyone has burnout.,0.0,Neutral,0.0,More Objective
167,Can you tell us a short story about your experiences,Our volunteers enjoyed the opportunity to be at the forefront of helping out our vulnerable members and building the organisation at a time when we had no paid staff member,0.0,Neutral,0.6,More Subjective
168,Can you tell us a short story about your experiences,"As our little team was able to work from home, the pandemic had little practical effect, and as for me personally, it enabled me to relocate to stay with a dying family member for the last weeks of her life so Covid had little impact in comparison.",-0.010416666666666666,Neutral,0.4152777777777778,More Objective
169,Can you tell us a short story about your experiences,One staff member had to reduce work hours due to anxiety,-0.125,Neutral,0.375,More Objective
170,Can you tell us a short story about your experiences,Supporting a colleague who's elderly parents live in Brazil and they were not able to visit at all due to being on a work visa therefore may not be allowed back into NZ,0.002272727272727271,Neutral,0.35,More Objective
171,Can you tell us a short story about your experiences,"Most of us have longer term impacts due to global family members not being in safe countries, there is a constant 'edge' for people being unsure about what might happen next and worry for their families",0.14583333333333334,Neutral,0.2847222222222222,More Objective
172,Can you tell us a short story about your experiences,"The worst story was of a woman who, without the support of the friends they had made and would usually see daily at our space attempted suicide twice within a short time span during level 4 lockdown. The best impact was witnessing the level of care shown by others who reached out to each other however they could as they were able. I was very grateful for the $5,000 grant from our government that helped us to reach out to the community by delivering them materials to create with along with comfort and encouragement",0.040625,Neutral,0.39375,More Objective
173,Can you tell us a short story about your experiences,"Some staff seem completely unfazed, while others are, or were, in a continual state of tension and stress through 2020, and we’ve just had to adapt to each other’s perspectives and ways of managing stress. ",-0.012499999999999997,Neutral,0.3875,More Objective
174,Can you tell us a short story about your experiences,"Last year one of our organisation members was doing her postgrad research. For several months, they were unavailable to the branch as they were swamped with work on the frontline and when they had a spare moment, they were writing their thesis. The secretary took on the chair's duties. Our treasurer's mother died during lockdown, then her teenage daughter gave birth, then their father died - all during the lockdown. Our funding officer is a designer who switched from clothes to making masks which they sold to corporates and gave away to community organisations. Our comms officer is expecting a surprise baby.",0.0,Neutral,0.022222222222222223,More Objective
175,Can you tell us a short story about your experiences,"People are weary and uncertainty of COVID; stress levels are up, and people are on edge. ",0.0,Neutral,0.0,More Objective
176,Can you tell us a short story about your experiences,Delighted that we were able to support our staff and continue to deliver our mission through the COVID19 lockdown periods. The flexibility and emotional support we provided to each other was excellent. Quick decision making and sound judgements made clearly to staff helped us enormously.,0.3231481481481482,Neutral,0.6148148148148148,More Subjective
177,Can you tell us a short story about your experiences,Lockdown required a much higher level of communication with audience members who responded with support through donating the price of cancelled concert tickets. This also helped generate a higher level of support from core regular audience members.,0.16666666666666666,Neutral,0.358974358974359,More Objective
178,Can you tell us a short story about your experiences,The pandemic forced a number of businesses to rethink their approach to delivering services and the way their staff worked. I have seen a number of examples where there was progress initially being made of restructuring to enable these things and then this fell away as businesses regained a sense of normal ,-0.05000000000000002,Neutral,0.28333333333333327,More Objective
179,Can you tell us a short story about your experiences,"Apart from needing to close our community cottage during lockdown, we have not experienced any impacts",-0.4,Neutral,0.9,More Subjective
180,Can you tell us a short story about your experiences,"We have not really had a particularly negative experience; in our organization we had our own little bubbles which allowed us to continue to deliver a service. This gave the volunteers a purpose each day rather than being stuck at home. However, our manager did experience stress during the lockdown as they tried to liaise with local civil defence and other originations and encountered disorganization and poor emergency planning.",-0.07321428571428572,Neutral,0.43928571428571433,More Objective
181,Can you tell us a short story about your experiences,"The Filipino community has been resilient through the pandemic. There were a number that have lost their jobs, but the community has come together to assist them with basic necessities and found jobs for them.",0.0,Neutral,0.125,More Objective
182,Can you tell us a short story about your experiences,"We are in our 4th year of the TEC government funded Numeracy and Literacy wellbeing program for staff which has given us a huge advantage into how our staff are feeling pre-& post covid and the challenges that face. Our program has delivered positive measurable results. We are also very proud that we were able to retain and pay all our staff a full salary during covid, in thanks mainly to the wage subsidy scheme which in our case was 100% used appropriately.",0.4179924242424243,Positive,0.5817234848484848,More Subjective
183,Can you tell us a short story about your experiences,Higher anxiety generally.,0.15000000000000002,Neutral,0.5,More Subjective
184,Can you tell us a short story about your experiences,Covid19 has demonstrated to us the power of relationships. Especially for our older volunteers they thrive on the friendships and social interaction they get through volunteering for us. While our staff morale was severely affected in 2020 since 1 January 2021 staff morale has increased remarkably and we are very confident about the future. ,0.26666666666666666,Neutral,0.5458333333333333,More Subjective
185,Can you tell us a short story about your experiences,"The team have definitely experienced higher levels of stress and anxiety - and given that we are a well-resourced organisation where people have job security this is really saying something. I can't imagine what the stress levels would be like for other 'for purpose' organisations who are grappling with increased demand for services, lack of funding etc. ",0.28125,Neutral,0.49374999999999997,More Objective
186,Can you tell us a short story about your experiences,We have found that whānau are very grateful for any help we have been able to give. This has translated into more volunteers interested in helping us help others.,0.3625,Neutral,0.48125,More Objective
187,Can you tell us a short story about your experiences,"Those that had to work to ensure others were able to retain their jobs and to keep them paid throughout are still feeling pretty tired and a bit worn out as they haven't had ""a paid holiday"" like the others who could not work from home and who were paid between 80 and 100% of their normal wage.",0.125,Neutral,0.74375,More Subjective
188,Can you tell us a short story about your experiences,"I resigned during this period as it was too exhausting and hard to try to reboot what we had built up and others arrived who had different goals, I guess. They weren't really wanting to look at the impact Covid had made and how to build a new strategy.",-0.07106060606060606,Neutral,0.4592424242424242,More Objective
189,Can you tell us a short story about your experiences,Pulling together and communication vital. ,0.1,Neutral,0.4,More Objective
190,Can you tell us a short story about your experiences,Being a close-knit organisation from the very start helped us band together and form a contingency plan on short notice when NZ went into lockdown. This enabled us to swiftly create teams that could operate independently during lockdown and ensure our service was not interrupted. ,0.06666666666666667,Neutral,0.24166666666666667,More Objective
191,Can you tell us a short story about your experiences,"As a community centre we have been faced with a significant decline in revenue due to lockdown and alert levels. This has impacted particularly on our ECE with families leaving/not returning and taking their children out of care. This has shown there isn't much slack in the system and as we don't have reserves to fall back on, there is a very real risk the organisation may fold.",0.1461111111111111,Neutral,0.3622222222222222,More Objective
192,Can you tell us a short story about your experiences,"Our Organisation has had an Autocratic leader who burnt out due to not sharing jobs with other members of an elected committee. A new committee was elected but all the work fell on one person to hold the Organisation together. However strong leadership skills from that person, are being utilised to bring about a shared workload strategy. ",0.07992424242424241,Neutral,0.484469696969697,More Objective
193,Can you tell us a short story about your experiences,"As manager, like many others, I put my staff and volunteers needs first. I now have 6 weeks leave and 4 weeks sick pay owing. I still cannot take a long break, as people are still nervous, and stress in the work place is high due to the increased work load. When I take a long weekend, I come back to panic mode - 'Mums away, what do we do' mode. I struggle to teach them it’s okay now.",0.0523015873015873,Neutral,0.4339417989417989,More Objective
194,Can you tell us a short story about your experiences,People were burnt out at end of 2020 tired and more defensive. They looked forward to holidays and easing into 2021. The reality they hit the ground running and it hasn't stopped. They are now as tired as they would be at the end of the year. There is more tension in work place relationships,0.04999999999999999,Neutral,0.6,More Subjective
195,Can you tell us a short story about your experiences,"We adjusted to the changing circumstances, more on line events, zoom etc",0.5,Positive,0.5,More Subjective
196,Can you tell us a short story about your experiences,Both our hostel and meals services are essential services with combined client base of 170. At times it was hard to make our clients understand how important it is that everyone takes responsibility for keeping themselves and others as safe as possible.,-0.03194444444444446,Neutral,0.7236111111111111,More Subjective
197,Can you tell us a short story about your experiences,"With our very part time staff working from home and most work done online anyway, there was not much change for us. And being a membership network organisation, we do not offer services or work with individuals.",0.19999999999999998,Neutral,0.3333333333333333,More Objective
198,Can you tell us a short story about your experiences,"The constant worry of finances- great to have received a grant to help but money had a deadline to be spent with no support after 30th June - like pandemic had miraculously disappeared. The impacts of pandemic are 2-3 years for most not-for-profit groups and whilst we are aware the govt can't print money forever, the crunch time is this next 18 months, almost as bad as previous 12 months. Don't mean to sound like a whing but small organisations are closer to the wall than many realise and this impacts hugely on community wellbeing.",0.10160256410256413,Neutral,0.43493589743589745,More Objective
199,Can you tell us a short story about your experiences,I think lot of people and staff were stressed by the pandemic as there was uncertainty everywhere regarding whether the disease will spread & the effect which it will bring their families well as the community. It is like working with an additional burden.,0.0,Neutral,0.0,More Objective
200,Can you tell us a short story about your experiences,"During last year my workload went through the roof as did stress levels. Consequently, I have developed a heart condition. Stress and workload have since reduced.",0.05,Neutral,0.18333333333333332,More Objective
201,Can you tell us a short story about your experiences,God created humans to be relational. To work from home therefore reduces that relational component of our make up so working from home especially for the type of service we provide will not be effective but will affect mental well-being ,0.16666666666666666,Neutral,0.6666666666666666,More Subjective
202,Can you tell us a short story about your experiences,"Due to the commitment and support of our organisation as an employer, staff have been protected personally from the worst of the pandemic. However, the stress of working with our members over this period has been very high amongst all our staff due to some very bad employers, especially around the supply of PPE and paying workers the bare minimum. Even with all the Government did, a number of our members suffered great financial hardship and a loss of leave. This was really hard for us to deal with on a daily basis. Post-covid has seen some of these employers make massive profits but refuse to return the leave they have stolen off these workers. ",-0.1072051282051282,Neutral,0.5392564102564102,More Subjective
203,Can you tell us a short story about your experiences,"It was hardest on individuals who lived in flatting arrangements or who had unreliable IT or internet at home. Good that we had EA Services, which were used",0.7,Positive,0.6000000000000001,More Subjective
204,Can you tell us a short story about your experiences,"We are not a village of 5 million ... A village needs to be local with voice and resource and respect ... The tiredness and frustration of the past 18 months is about the white washing , the green washing .... Without a willingness to change a broken system.",-0.17,Neutral,0.19,More Objective
0,Is there anything else you would like to share with us or comment on,"Under funding of community services is endemic. There is no slack in the system and NZer’s attitude of provision of service on the ""smell of an oily rag"" has shown when a global event like Covid hits, it hits hard and there is a limit to how quickly or effectively our organisations can pivot as we are service-based not production facilities and did not have a lot of money in the first instance. Expecting volunteer Governance to have the necessary skills to be able to lead in these sorts of emergencies is folly. The mental strain is huge and the amount of work just to keep our heads afloat is leading to burnout and depression and a loss of staff who are looking for job security. Money is the panacea but access to it is extremely limited.",0.1286904761904762,Neutral,0.4642857142857143,More Objective
1,Is there anything else you would like to share with us or comment on,A reflective seminar might be useful for organisations to share some of their experiences in response to Covid-19. Thanks for the opportunity. Regards ,0.25,Neutral,0.1,More Objective
2,Is there anything else you would like to share with us or comment on,We have noticed that our volunteers tend to have more mental health issues than previously. Most are beneficiaries and seem to be really struggling in the covid environment. ,0.275,Neutral,0.35,More Objective
3,Is there anything else you would like to share with us or comment on,"I believe it is a concern that the government relies so much on the volunteer sector in general as it is becoming increasingly harder to find and maintain volunteers who can commit to hours and long-term volunteering. Many of our volunteers are people who are on benefits and are pressured to find paid work while on Job Seekers. We train people up and then often lose them to paid work. Also, many small, local, community-based organisations who provide essential services, struggle for recognition and continued funding, especially to pay staff. ",0.135,Neutral,0.425,More Objective
4,Is there anything else you would like to share with us or comment on,"This is confidential information. Please do not use share information here without manager of Soup Kitchen permission. In other words, you can use information provided in a statistical manner but not directly attributing any information to the soup Kitchen by name.",-0.0875,Neutral,0.3875,More Objective
5,Is there anything else you would like to share with us or comment on,.,0.0,Neutral,0.0,More Objective
6,Is there anything else you would like to share with us or comment on,Covid is what it is but it is also important for small businesses to be supported and to keep their place in society as an important niche that is very helpful and required. ,0.1875,Neutral,0.6749999999999999,More Subjective
7,Is there anything else you would like to share with us or comment on,Some of the data collecting and information gathering is a barrier for most whanau who need help,0.5,Positive,0.5,More Subjective
8,Is there anything else you would like to share with us or comment on,"Under-resourcing in voluntary sector, often difficult to access funding, too many hoops to jump through",0.0,Neutral,0.75,More Subjective
9,Is there anything else you would like to share with us or comment on,Other continuing support needed- Te Tiriti education and Te Reo. Support for developing fit-for-purpose relationships with Mana whenua and Māori Responsiveness plans,-0.125,Neutral,0.375,More Objective
10,Is there anything else you would like to share with us or comment on,We take the hard to reach and hard to place cohort and have had no financial assistance from any govt agency. We are very successful with our bailees whom otherwise would sit in remand with nowhere else to go. We work with the whole whanau for wellness for our guys and our service delivery is designed to assist right through to sentencing. Every case has different issues and we roadmap these people to wellness.,0.1253401360544218,Neutral,0.5170068027210883,More Subjective
11,Is there anything else you would like to share with us or comment on,"Community and voluntary is far wider than charities as currently defined. It would be helpful if the two groups were separated by less of a ""gap""",-0.022222222222222216,Neutral,0.4888888888888889,More Objective
12,Is there anything else you would like to share with us or comment on,It is hard to find the many grant/funding opportunities,0.10416666666666666,Neutral,0.5208333333333333,More Subjective
13,Is there anything else you would like to share with us or comment on,"We have noticed what looks a bit like a general exhaustion around here - we think maybe caused it looks like by catch-up overload. People trying to catch up on the lost time, the work, from last year. Including we suspect but don't have definitive information on, the people within some of the institutions we deal with e.g., local govt and schools. Mid-winter we have had a number of natural crises to deal with. Feeling a bit cold and water logged down here! But still worried about the dry to come. This may also be part of the explanation for what is looking like a type of fatigue in many. ",-0.02638888888888888,Neutral,0.41944444444444445,More Objective
14,Is there anything else you would like to share with us or comment on,"As an organisation, I feel we have been pretty lucky, and generally speaking, the impact of Covid 19 has resulted in positive change and improvements to our organisation. However, in saying that, without the Covid 19 wage subsidy, I seriously doubt whether we would have survived 2020, and we are immensely grateful for the government response and promotion of kindness and care that they rolled out. Thank you. ",0.08787878787878789,Neutral,0.7575757575757575,More Subjective
15,Is there anything else you would like to share with us or comment on,"Covid funding included, this significant heritage conservation project, like similar projects, is handicapped by being outside the rules of funding and controlling bodies. ",0.125,Neutral,0.44166666666666665,More Objective
16,Is there anything else you would like to share with us or comment on,"I believe that transparency in the sector is key, yes COVID had an impact on our sector, but did it have equal impact? Some orgs have a complex layer of need, that they won't have the capacity to fill out these surveys or navigate the funding game. Others will do this well. I.e., How is current funding distributed in our sector? Some of this info will be very useful, and if done regularly it would already paint a clear picture as to who might be struggling vs who is doing ok vs who is doing really well.",0.04900000000000001,Neutral,0.36102564102564105,More Objective
17,Is there anything else you would like to share with us or comment on,We have started planning a community wellbeing plan but it is in the draft stage. Being honest COVID took away contact and that is what we are striving to do -reconnect. ,0.6,Positive,0.9,More Subjective
18,Is there anything else you would like to share with us or comment on,Resilience is the key. ,0.0,Neutral,1.0,More Subjective
19,Is there anything else you would like to share with us or comment on,"I think it is important that we do not forget the lessons we have learnt from COVID-19 response and not slip back into old ways of working. The key was the openness and trust formed between community, NGOs and Government. Everyone was on the same page, responding to immediate needs in the community. There were less barriers to funding, recognition of local knowledge and the importance of our volunteer community. ",0.04761904761904762,Neutral,0.34166666666666673,More Objective
20,Is there anything else you would like to share with us or comment on,"We have grown significantly during the pandemic, which has introduced a number of expected issues.",0.1375,Neutral,0.6375,More Subjective
21,Is there anything else you would like to share with us or comment on,"We have come through quite well, have lost a few older volunteers who don't want to take the risk but apart from that we are lucky to live in NZ",0.10909090909090907,Neutral,0.44166666666666665,More Objective
22,Is there anything else you would like to share with us or comment on,"We have seen as an organisation that out of adversity people have changed and grown in ways that we had not envisaged prior to the pandemic. We were hopeful of the positive changes, but not to the extent we imagined for people and in the ways that we thought it would happen. 'Never say never"" has a completely 'deeper' meaning for our staff....even more than it has ever done before. ",0.20681818181818182,Neutral,0.36136363636363633,More Objective
23,Is there anything else you would like to share with us or comment on,"We have been fortunate that a new funder came on board with a 2-year grant, without this we would have been in trouble. Next year with be alright, but there will be more challenges ahead as we will need to secure new funding again. ",0.19610389610389609,Neutral,0.4155844155844156,More Objective
24,Is there anything else you would like to share with us or comment on,"Suspect that with Covid money coming to an end this year that results may be slightly skewed from this survey. In some areas there is way more money floating now e.g., Food security, community resilience/response......that might not be there next year. Important to ask about reasons for increases/decreases in funding levels organisations have experienced as I suspect for many organisations there will be very DIFFERENT drivers e.g. For us it's been that we couldn't do some of our fee-paying workshops (loss of enterprise earnings) and for others, grant levels have been reduced as Councils have less money. Good to also tease apart what kind of relationships are improving and how they're changing e.g. With councils, with other community organisations, with govt agencies - are there any differences people are noticing??",0.2765151515151515,Neutral,0.5262121212121212,More Subjective
25,Is there anything else you would like to share with us or comment on,"There are many, many very tired, stretched Chief Executives of charities. Even more than a year on from COVID, I'm continuing to see this whenever I'm speaking with charity CES. It's quite frankly not sustainable nor should it be. We need significant support for wellbeing of charity CES. They cannot keep delivering over and above what their communities need under such limited resourcing. At the very least, we need to see funding provided for basic infrastructure needs - salaries and overheads - on any project or service delivery. This will at least enable a level of sustainability for smaller charities and take pressure off CES. We then need personal wellbeing support for CES from boards and funders (some of the grants covering governance training could be redirected here).",0.0388265306122449,Neutral,0.4194897959183674,More Objective
26,Is there anything else you would like to share with us or comment on,"We continue to evolve how we support our community, continuing to increase and utilise the resources we have available, with systems that allow us to work ""smarter and not harder"". ",0.225,Neutral,0.2,More Objective
27,Is there anything else you would like to share with us or comment on,We were exceptionally grateful to receive money from the Covid 19 wellbeing fund to increase staffing to respond to our community need / grow our capacity to reach more in the community with our services. It is unfortunately only 1 year funding but has been enormously helpful and of benefit in our community. ,0.29166666666666663,Neutral,0.85,More Subjective
28,Is there anything else you would like to share with us or comment on,"We were kind, we showed we cared and we built our resilience.",0.6,Positive,0.9,More Subjective
29,Is there anything else you would like to share with us or comment on,"Red tape, and racist policies are putting many community initiatives in danger of extinction.",0.25,Neutral,0.25,More Objective
30,Is there anything else you would like to share with us or comment on,"The pandemic encourages us to be vigilant about our processes, in particular our readiness to adapt to new ways of working and increase our digital tools and resources. It also encourages us to pay more attention to staff wellbeing. The potential issues around funding encourage us to be more collaborative and work in partnership and to be proactive in our discussions with funders.",0.21717171717171715,Neutral,0.4646464646464647,More Objective
31,Is there anything else you would like to share with us or comment on,Small whanau businesses and communities like ours have suffered badly during 2020-2021 and will continue to do so unless major change is made that is derived from whanau.,-0.2958333333333333,Neutral,0.5222222222222223,More Subjective
32,Is there anything else you would like to share with us or comment on,"We hope we are able to receive more support in terms of education/ training, how-tos, more funding opportunities & volunteers, etc - to be able to give more to our communities. Thank you for all the great work! Please share the survey inputs with us too",0.5833333333333334,Positive,0.5833333333333334,More Subjective
33,Is there anything else you would like to share with us or comment on,Kao,0.0,Neutral,0.0,More Objective
34,Is there anything else you would like to share with us or comment on,"The increased networking within our sector has also meant the sharing of resources and knowledge which has been positive and affirming and enabled us to increase the services we offer using the collective knowledge of the group without having to reinvent the wheel, making much better use of our time and energy.",0.36363636363636365,Neutral,0.5227272727272727,More Subjective
35,Is there anything else you would like to share with us or comment on,"As in my other comments I am highly critical of National organisations, who entered our community with no consultation with existing groups/ organisations offering food and then getting people to sign up with their organisation. Many I have spoken to since said they just did it to get the kai that they would not be travelling to another town for services. So, it felt like a stat gathering exercise rather than provision of needed services.",0.125,Neutral,0.5583333333333333,More Subjective
36,Is there anything else you would like to share with us or comment on,"It is very demeaning as an organisation to consistently advocate and battle with the govt to be fully funded (we are currently only at 40% contribution funding for our Govt contracts), prior to covid, to watch the govt make funds appear to provided wage subsidies and grants and the like available over covid time. Yes, it has been greatly appreciated at the time, but it has set up organisations to fail in the long term as this funding is not obviously sustainable and other funding sources have diminished.",0.0375,Neutral,0.3625,More Objective
37,Is there anything else you would like to share with us or comment on,This will help us to be more stable in our jobs and better health well-being of New Zealand in general,0.29659090909090907,Neutral,0.48863636363636365,More Objective
38,Is there anything else you would like to share with us or comment on,"The charity services newsletters are supposed to be provided to all involved however we cannot afford to print them. Could a link to an online newsletter be given so they could be emailed easily, rather than a file? Also, technically that is charity correspondence and should be printed and kept. We can't afford to print it all. Maybe a summary sheet with links to include in paper file?",0.21666666666666667,Neutral,0.4666666666666667,More Objective
39,Is there anything else you would like to share with us or comment on,We are really worried about the increasing inequity that Covid 19 has exacerbated in our rural communities with limited support and access to services.,0.042857142857142864,Neutral,0.11428571428571428,More Objective
40,Is there anything else you would like to share with us or comment on,"We work with communities of human beings. Their stresses and strains are ours to some extent. To help we must appreciate, walk alongside and be present. It takes courage. Support of the sector would be a real bonus.",0.06666666666666667,Neutral,0.13333333333333333,More Objective
41,Is there anything else you would like to share with us or comment on,"The effect of the Covid lockdown was immense on our clients with dementia. Statistically, people with dementia were more adversely affected resulting in an acceleration of the disease and/or their mental health than many others who were locked in, in society.",0.225,Neutral,0.55,More Subjective
42,Is there anything else you would like to share with us or comment on,Lock down kept us all local and we saw each other as we navigated around whole families out for walks. Did not know there were so many dogs locally. Rarely saw families together before lock down. Lock down proved we could help to slow climate change with less travel.,-0.005833333333333338,Neutral,0.35083333333333333,More Objective
43,Is there anything else you would like to share with us or comment on,Funding is vitally important for us to continue our work in the community,0.4,Positive,1.0,More Subjective
44,Is there anything else you would like to share with us or comment on,"I was impressed by those creative innovative businesses who were able to adapt to changes quickly and have therefore ensured their survival and growth through the use of the digital platforms. Unfortunately, our work relies on face-to-face contact with people. ",0.33333333333333337,Neutral,0.7321428571428571,More Subjective
45,Is there anything else you would like to share with us or comment on,"Although we only have very small funding contracts these have been secure so loss of income has only been small, from lack of fundraising opportunities due to lockdowns. What we have lost, as a social change movement, is some momentum in growth as we were just beginning to grow when Covid hit. So, it feels like we have just been treading water since. That momentum took a lot of effort to build and is difficult to kick start especially with the cloud of possible future outbreaks hanging over us. For our organisation and for our public, This uncertainty about the foreseeable future, and whether life will ever get back to normal, is holding us back. Energy levels remain much lower. Only the very resilient are able to thrive in the current environment. The importance of resilience has been highlighted.",0.013492063492063496,Neutral,0.49777777777777776,More Objective
46,Is there anything else you would like to share with us or comment on,Volunteers are so under-valued and we need to offer more funding towards this sector.,0.5,Positive,0.5,More Subjective
47,Is there anything else you would like to share with us or comment on,Thank you for carrying out this survey. It's important that the experience of the vital community sector is collected and communicated. ,0.25,Neutral,0.7,More Subjective
